level,gene_id,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV
nh4_-10,b2996,3,0,0.9258552865966436,0.9258552865965656,7.80486786311485e-14,0,0.0
nh4_-10,b0972,3,0,0.9258552865966436,0.9258552865965656,7.80486786311485e-14,0,0.0
nh4_-10,b2530,6,441,0.9258552865966436,6.200511051004341e-15,0.9258552865966372,1,13264.878617716522
nh4_-10,b2529,6,62,0.9258552865966436,0.9258552865966732,-2.9753977059954195e-14,0,9.58951279523918e-05
nh4_-10,b3807,4,441,0.9258552865966436,3.6092764562570576e-17,0.9258552865966436,1,13264.878617716524
nh4_-10,b2528,2,58,0.9258552865966436,0.9258552865966724,-2.8976820942716586e-14,0,3.001124415656464e-06
nh4_-10,b1136,1,442,0.9258552865966436,-1.2106853803617239e-15,0.9258552865966448,1,13416.267659220812
nh4_-10,b2265,1,4,0.9258552865966436,0.9258552865966486,-5.10702591327572e-15,0,1.705123887864935e-07
nh4_-10,b0593,1,4,0.9258552865966436,0.9258552865966836,-3.996802888650564e-14,0,1.7051238859489092e-07
nh4_-10,b0595,1,4,0.9258552865966436,0.9258552865966544,-1.0991207943789051e-14,0,1.7051238855314506e-07
nh4_-10,b4015,1,4,0.9258552865966436,0.9258552865966488,-5.329070518200751e-15,0,1.705123885075646e-07
nh4_-10,b4267,2,0,0.9258552865966436,0.9258552865966558,-1.2323475573339238e-14,0,0.0
nh4_-10,b2023,1,441,0.9258552865966436,0.0,0.9258552865966436,1,13264.878617716526
nh4_-10,b2025,1,441,0.9258552865966436,0.0,0.9258552865966436,1,13264.878617716524
nh4_-10,b1262,2,441,0.9258552865966436,0.0,0.9258552865966436,1,13264.878617716524
nh4_-10,b3770,4,441,0.9258552865966436,0.0,0.9258552865966436,1,13264.878617716524
nh4_-10,b0026,1,4,0.9258552865966436,0.9258552865966276,1.5987211554602254e-14,0,9.28940035347696e-05
nh4_-10,b0401,3,0,0.9258552865966436,0.9258552865966256,1.787459069646502e-14,0,0.0
nh4_-10,b2508,1,55,0.9258552865966436,0.9258552865966247,1.8762769116165142e-14,0,0.4977480996041034
nh4_-10,b3265,1,0,0.9258552865966436,0.9258552865966616,-1.7985612998927536e-14,0,0.0
nh4_-10,b3266,1,0,0.9258552865966436,0.9258552865966616,-1.7985612998927536e-14,0,0.0
nh4_-10,b3161,2,4,0.9258552865966436,0.9258552865966616,-1.7985612998927536e-14,0,1.70512388464538e-07
nh4_-10,b3679,1,4,0.9258552865966436,0.9258552865966616,-1.7985612998927536e-14,0,1.7051238865849502e-07
nh4_-10,b2889,1,0,0.9258552865966436,0.9258552865966616,-1.7985612998927536e-14,0,0.0
nh4_-10,b0073,1,441,0.9258552865966436,1.900776649718579e-15,0.9258552865966416,1,13264.878617716522
nh4_-10,b0071,2,441,0.9258552865966436,0.0,0.9258552865966436,1,13264.878617716522
