gene_id,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV,gene_id_str
b1605,1,47,0.8217979336265955,0.8217979336265846,1.0880185641326534e-14,0,510.2914796787782,b1605
b2818,1,433,0.8217979336265955,-4.2909530922051108e-16,0.8217979336265959,1,15624.395931634937,b2818
b1489,3,47,0.8217979336265955,0.8217979336265879,7.549516567451064e-15,0,510.2914796787789,b1489
b3032,1,47,0.8217979336265955,0.8217979336265978,-2.3314683517128287e-15,0,510.2914796787804,b3032
b0334,1,47,0.8217979336265955,0.8217979336265978,-2.3314683517128287e-15,0,510.2914796787804,b0334
b0092,1,433,0.8217979336265955,-4.2909530922051108e-16,0.8217979336265959,1,15624.395931634937,b0092
b0381,1,433,0.8217979336265955,0.0,0.8217979336265955,1,15624.395931634892,b0381
b2715,2,47,0.8217979336265955,0.8217979336266026,-7.105427357601002e-15,0,510.29147967878106,b2715
b1738,2,47,0.8217979336265955,0.8217979336265978,-2.3314683517128287e-15,0,510.2914796787804,b1738
b1736,2,47,0.8217979336265955,0.8217979336265978,-2.3314683517128287e-15,0,510.2914796787804,b1736
b1737,2,47,0.8217979336265955,0.8217979336265978,-2.3314683517128287e-15,0,510.2914796787804,b1737
b2224,1,461,0.8217979336265955,0.8075924361369414,0.014205497489654051,0,513.0826526576819,b2224
b0842,2,47,0.8217979336265955,0.8217979336265888,6.661338147750939e-15,0,510.29147967877924,b0842
b0047,1,47,0.8217979336265955,0.8217979336265622,3.3306690738754696e-14,0,510.29147967877486,b0047
b3350,1,47,0.8217979336265955,0.8217979336265622,3.3306690738754696e-14,0,510.29147967877486,b3350
b1216,3,47,0.8217979336265955,0.8217979336265622,3.3306690738754696e-14,0,510.29147967877486,b1216
b0728,1,433,0.8217979336265955,0.8093395832036818,0.012458350422913655,0,588.2267247900622,b0728
b0729,1,433,0.8217979336265955,0.8093395832037082,0.012458350422887232,0,588.2267247900693,b0729
b0650,1,96,0.8217979336265955,0.8217979336265914,4.107825191113079e-15,0,510.29339193156943,b0650
b0757,1,96,0.8217979336265955,0.8217979336265772,1.8318679906315083e-14,0,510.2933919315672,b0757
b0133,1,433,0.8217979336265955,4.283239931498881e-16,0.821797933626595,1,15624.395931633948,b0133
b2165,1,47,0.8217979336265955,0.8217979336265954,1.1102230246251565e-16,0,510.29147967878004,b2165
b3389,1,433,0.8217979336265955,1.88424151085442e-14,0.8217979336265766,1,15624.395931633948,b3389
b2366,1,47,0.8217979336265955,0.8217979336265999,-4.440892098500626e-15,0,510.2914796787807,b2366
b1723,1,47,0.8217979336265955,0.821797933626598,-2.55351295663786e-15,0,510.2914796787802,b1723
b3612,1,436,0.8217979336265955,0.6930735008688907,0.12872443275770473,0,1303.1708634465788,b3612
b0755,1,436,0.8217979336265955,0.693073500868879,0.1287244327577165,0,1303.1708634465558,b0755
b3919,1,431,0.8217979336265955,0.75078438652708,0.07101354709951546,0,1083.1319808278035,b3919
b2914,1,457,0.8217979336265955,0.3147992284640144,0.506998705162581,0,3351.5895552828383,b2914
b2320,1,175,0.8217979336265955,0.8217946482238961,3.2854026993378582e-06,0,224.2616778073498,b2320
b1107,3,45,0.8217979336265955,0.8217979336265927,2.7755575615628914e-15,0,224.26358528702227,b1107
b1539,4,45,0.8217979336265955,0.8217979336266048,-9.325873406851315e-15,0,224.26358528702278,b1539
b3823,1,45,0.8217979336265955,0.8217979336266048,-9.325873406851315e-15,0,224.26358528702278,b3823
b0813,2,45,0.8217979336265955,0.8217979336266048,-9.325873406851315e-15,0,224.26358528702278,b0813
b2919,1,45,0.8217979336265955,0.8217979336266048,-9.325873406851315e-15,0,224.26358528702278,b2919
b3870,1,431,0.8217979336265955,5.468939843256182e-14,0.8217979336265407,1,15251.477423817742,b3870
b2947,1,45,0.8217979336265955,0.8217979336265908,4.6629367034256575e-15,0,224.26358528702215,b2947
b2253,1,45,0.8217979336265955,0.8217979336266048,-9.325873406851315e-15,0,224.26358528702278,b2253
b2254,1,45,0.8217979336265955,0.8217979336266048,-9.325873406851315e-15,0,224.26358528702278,b2254
b2256,1,45,0.8217979336265955,0.8217979336266048,-9.325873406851315e-15,0,224.26358528702278,b2256
b2258,1,45,0.8217979336265955,0.8217979336266048,-9.325873406851315e-15,0,224.26358528702278,b2258
b4544,1,45,0.8217979336265955,0.8217979336266048,-9.325873406851315e-15,0,224.26358528702278,b4544
b3621,1,45,0.8217979336265955,0.8217979336266048,-9.325873406851315e-15,0,224.26358528702278,b3621
b3001,1,45,0.8217979336265955,0.8217979336266048,-9.325873406851315e-15,0,224.26358528702278,b3001
b1781,1,45,0.8217979336265955,0.8217979336266048,-9.325873406851315e-15,0,224.26358528702278,b1781
b3620,1,45,0.8217979336265955,0.8217979336266048,-9.325873406851315e-15,0,224.26358528702278,b3620
b3624,1,45,0.8217979336265955,0.8217979336266048,-9.325873406851315e-15,0,224.26358528702278,b3624
b3629,1,45,0.8217979336265955,0.8217979336266048,-9.325873406851315e-15,0,224.26358528702278,b3629
b3628,1,45,0.8217979336265955,0.8217979336266048,-9.325873406851315e-15,0,224.26358528702278,b3628
b3627,1,45,0.8217979336265955,0.8217979336266048,-9.325873406851315e-15,0,224.26358528702278,b3627
b3850,2,431,0.8217979336265955,-5.524181659854659e-16,0.821797933626596,1,15251.477423819711,b3850
b3630,1,45,0.8217979336265955,0.8217979336265889,6.5503158452884236e-15,0,224.2635852870221,b3630
b3632,1,45,0.8217979336265955,0.8217979336266048,-9.325873406851315e-15,0,224.26358528702278,b3632
b3625,1,45,0.8217979336265955,0.8217979336266048,-9.325873406851315e-15,0,224.26358528702278,b3625
b2810,1,45,0.8217979336265955,0.8217979336266048,-9.325873406851315e-15,0,224.26358528702278,b2810
b1680,5,45,0.8217979336265955,0.8217979336266048,-9.325873406851315e-15,0,224.26358528702278,b1680
b3867,1,45,0.8217979336265955,0.8217979336266048,-9.325873406851315e-15,0,224.26358528702278,b3867
b3824,1,45,0.8217979336265955,0.8217979336266048,-9.325873406851315e-15,0,224.26358528702278,b3824
b2133,1,45,0.8217979336265955,0.8217979336266048,-9.325873406851315e-15,0,224.26358528702278,b2133
b2260,1,45,0.8217979336265955,0.8217979336266048,-9.325873406851315e-15,0,224.26358528702278,b2260
b1919,1,45,0.8217979336265955,0.8217979336266048,-9.325873406851315e-15,0,224.26358528702278,b1919
b2578,2,45,0.8217979336265955,0.8217979336266048,-9.325873406851315e-15,0,224.26358528702278,b2578
b1533,3,45,0.8217979336265955,0.8217979336266048,-9.325873406851315e-15,0,224.26358528702278,b1533
b4394,3,45,0.8217979336265955,0.8217979336266048,-9.325873406851315e-15,0,224.26358528702278,b4394
b2499,1,431,0.8217979336265955,9.446350638351587e-14,0.821797933626501,1,15251.477423816234,b2499
b3825,35,45,0.8217979336265955,0.8217979336265832,1.2323475573339238e-14,0,224.2635852870218,b3825
b2835,21,45,0.8217979336265955,0.8217979336266048,-9.325873406851315e-15,0,224.26358528702278,b2835
b3029,2,45,0.8217979336265955,0.8217979336266048,-9.325873406851315e-15,0,224.26358528702278,b3029
b2889,1,42,0.8217979336265955,0.8217979336266048,-9.325873406851315e-15,0,224.26357625826893,b2889
b3821,42,42,0.8217979336265955,0.8217979336265997,-4.218847493575595e-15,0,224.26357625826876,b3821
b2146,1,42,0.8217979336265955,0.8217979336265997,-4.218847493575595e-15,0,224.26357625826876,b2146
b2147,1,42,0.8217979336265955,0.8217979336265997,-4.218847493575595e-15,0,224.26357625826876,b2147
b4478,1,42,0.8217979336265955,0.8217979336265997,-4.218847493575595e-15,0,224.26357625826876,b4478
b1380,1,42,0.8217979336265955,0.8217979336265997,-4.218847493575595e-15,0,224.26357625826876,b1380
b0693,1,42,0.8217979336265955,0.8217979336265997,-4.218847493575595e-15,0,224.26357625826876,b0693
b2965,1,42,0.8217979336265955,0.8217979336265997,-4.218847493575595e-15,0,224.26357625826876,b2965
b0954,13,42,0.8217979336265955,0.8217979336265997,-4.218847493575595e-15,0,224.26357625826876,b0954
b1288,26,431,0.8217979336265955,-2.4540640291988427e-16,0.8217979336265957,1,15251.477423819224,b1288
b0175,7,431,0.8217979336265955,0.0,0.8217979336265955,1,15251.477423819391,b0175
b3918,7,42,0.8217979336265955,0.821797933626593,2.4424906541753444e-15,0,224.2635762582685,b3918
b1912,7,42,0.8217979336265955,0.8217979336266085,-1.2989609388114332e-14,0,224.2635762582691,b1912
b2585,7,431,0.8217979336265955,3.215264791107071e-16,0.8217979336265951,1,15251.477423820163,b2585
b1093,14,431,0.8217979336265955,0.0,0.8217979336265955,1,15251.477423819493,b1093
b1661,4,42,0.8217979336265955,0.821797933626591,4.440892098500626e-15,0,224.26357625826847,b1661
b2497,1,42,0.8217979336265955,0.8217979336265896,5.88418203051333e-15,0,224.26357625826833,b2497
b1006,1,42,0.8217979336265955,0.8217979336265896,5.88418203051333e-15,0,224.26357625826833,b1006
b1488,1,42,0.8217979336265955,0.8217979336265896,5.88418203051333e-15,0,224.26357625826833,b1488
b3543,3,42,0.8217979336265955,0.8217979336265896,5.88418203051333e-15,0,224.26357625826833,b3543
b3542,3,42,0.8217979336265955,0.8217979336265896,5.88418203051333e-15,0,224.26357625826833,b3542
b3541,3,42,0.8217979336265955,0.8217979336265896,5.88418203051333e-15,0,224.26357625826833,b3541
b3540,3,42,0.8217979336265955,0.8217979336265896,5.88418203051333e-15,0,224.26357625826833,b3540
b3544,3,42,0.8217979336265955,0.8217979336265896,5.88418203051333e-15,0,224.26357625826833,b3544
b1484,1,42,0.8217979336265955,0.8217979336265896,5.88418203051333e-15,0,224.26357625826833,b1484
b1485,1,42,0.8217979336265955,0.8217979336265896,5.88418203051333e-15,0,224.26357625826833,b1485
b1486,1,42,0.8217979336265955,0.8217979336265896,5.88418203051333e-15,0,224.26357625826833,b1486
b1487,1,42,0.8217979336265955,0.8217979336265896,5.88418203051333e-15,0,224.26357625826833,b1487
b1483,1,42,0.8217979336265955,0.8217979336265896,5.88418203051333e-15,0,224.26357625826833,b1483
b0829,1,42,0.8217979336265955,0.8217979336265896,5.88418203051333e-15,0,224.26357625826833,b0829
b0832,1,42,0.8217979336265955,0.8217979336265896,5.88418203051333e-15,0,224.26357625826833,b0832
b0830,1,42,0.8217979336265955,0.8217979336265896,5.88418203051333e-15,0,224.26357625826833,b0830
b0831,1,42,0.8217979336265955,0.8217979336265896,5.88418203051333e-15,0,224.26357625826833,b0831
b0789,7,42,0.8217979336265955,0.8217979336265896,5.88418203051333e-15,0,224.26357625826833,b0789
b1249,7,42,0.8217979336265955,0.8217979336265896,5.88418203051333e-15,0,224.26357625826833,b1249
b1677,2,42,0.8217979336265955,0.8217979336265896,5.88418203051333e-15,0,224.26357625826833,b1677
b0657,2,42,0.8217979336265955,0.8217979336265896,5.88418203051333e-15,0,224.26357625826833,b0657
b0418,14,42,0.8217979336265955,0.8217979336265896,5.88418203051333e-15,0,224.26357625826833,b0418
b0508,1,42,0.8217979336265955,0.8217979336265896,5.88418203051333e-15,0,224.26357625826833,b0508
b0613,1,42,0.8217979336265955,0.8217979336265896,5.88418203051333e-15,0,224.26357625826833,b0613
b1301,1,42,0.8217979336265955,0.8217979336265896,5.88418203051333e-15,0,224.26357625826833,b1301
b0805,1,42,0.8217979336265955,0.8217979336265896,5.88418203051333e-15,0,224.26357625826833,b0805
b2155,1,42,0.8217979336265955,0.8217979336265896,5.88418203051333e-15,0,224.26357625826833,b2155
b0576,1,42,0.8217979336265955,0.8217979336265896,5.88418203051333e-15,0,224.26357625826833,b0576
b0594,1,42,0.8217979336265955,0.8217979336265896,5.88418203051333e-15,0,224.26357625826833,b0594
b3182,9,42,0.8217979336265955,0.8217979336265896,5.88418203051333e-15,0,224.26357625826833,b3182
b2010,5,42,0.8217979336265955,0.8217979336265896,5.88418203051333e-15,0,224.26357625826833,b2010
b0839,5,42,0.8217979336265955,0.8217979336265896,5.88418203051333e-15,0,224.26357625826833,b0839
b2430,5,42,0.8217979336265955,0.8217979336265896,5.88418203051333e-15,0,224.26357625826833,b2430
b0632,5,42,0.8217979336265955,0.8217979336265896,5.88418203051333e-15,0,224.26357625826833,b0632
b0376,9,42,0.8217979336265955,0.8217979336265896,5.88418203051333e-15,0,224.26357625826833,b0376
b3833,2,42,0.8217979336265955,0.8217979336265896,5.88418203051333e-15,0,224.26357625826833,b3833
b0514,1,42,0.8217979336265955,0.8217979336265896,5.88418203051333e-15,0,224.26357625826833,b0514
b2519,2,431,0.8217979336265955,0.0,0.8217979336265955,1,15251.477423819146,b2519
b3396,4,431,0.8217979336265955,0.0,0.8217979336265955,1,15251.477423819417,b3396
b1069,2,431,0.8217979336265955,0.0,0.8217979336265955,1,15251.477423819417,b1069
b0089,2,431,0.8217979336265955,0.0,0.8217979336265955,1,15251.477423819417,b0089
b3208,2,431,0.8217979336265955,0.0,0.8217979336265955,1,15251.477423819417,b3208
b0149,4,431,0.8217979336265955,0.0,0.8217979336265955,1,15251.477423819417,b0149
b0084,2,431,0.8217979336265955,0.0,0.8217979336265955,1,15251.477423819417,b0084
b0635,2,431,0.8217979336265955,0.0,0.8217979336265955,1,15251.477423819424,b0635
b0925,6,42,0.8217979336265955,0.8217979336265793,1.6209256159527285e-14,0,224.26357625826788,b0925
b1678,6,42,0.8217979336265955,0.8217979336265954,1.1102230246251565e-16,0,224.26357625826853,b1678
b0355,1,42,0.8217979336265955,0.8217979336265954,1.1102230246251565e-16,0,224.26357625826853,b0355
b2154,1,42,0.8217979336265955,0.8217979336265954,1.1102230246251565e-16,0,224.26357625826853,b2154
b2893,2,42,0.8217979336265955,0.8217979336265954,1.1102230246251565e-16,0,224.26357625826853,b2893
b0604,2,42,0.8217979336265955,0.8217979336265954,1.1102230246251565e-16,0,224.26357625826853,b0604
b3930,1,42,0.8217979336265955,0.8217979336265954,1.1102230246251565e-16,0,224.26357625826853,b3930
b3994,1,431,0.8217979336265955,6.761722776965044e-16,0.8217979336265948,1,15251.477423819199,b3994
b1710,2,42,0.8217979336265955,0.8217979336265867,8.770761894538737e-15,0,224.26357625826816,b1710
b2480,1,42,0.8217979336265955,0.8217979336265954,1.1102230246251565e-16,0,224.26357625826853,b2480
b0429,1,434,0.8217979336265955,0.6624613273932343,0.1593366062333612,0,3933.5930325298295,b0429
b0432,1,434,0.8217979336265955,0.6624613273932405,0.159336606233355,0,3933.5930325298405,b0432
b0430,1,434,0.8217979336265955,0.6624613273932405,0.159336606233355,0,3933.5930325298405,b0430
b0431,1,434,0.8217979336265955,0.6624613273932405,0.159336606233355,0,3933.5930325298405,b0431
b4041,7,45,0.8217979336265955,0.8217979336265807,1.4765966227514582e-14,0,224.2750379497984,b4041
b0180,14,431,0.8217979336265955,3.7248240172834327e-16,0.8217979336265951,1,15251.477423819264,b0180
b2413,1,339,0.8217979336265955,0.8205631200533176,0.0012348135732779264,0,224.43176357537786,b2413
b3018,7,431,0.8217979336265955,-6.849916493477842e-16,0.8217979336265961,1,15251.477423819983,b3018
b4042,7,45,0.8217979336265955,0.8217979336266004,-4.884981308350689e-15,0,224.27503794979927,b4042
b4160,7,431,0.8217979336265955,8.17094881870381e-16,0.8217979336265947,1,15251.47742382024,b4160
b0722,1,442,0.8217979336265955,0.7779614440438741,0.04383648958272135,0,3043.0376486481427,b0722
b0723,1,442,0.8217979336265955,0.7779614440432484,0.04383648958334707,0,3043.037648643849,b0723
b0721,1,442,0.8217979336265955,0.7779614440432484,0.04383648958334707,0,3043.037648643849,b0721
b0724,1,442,0.8217979336265955,0.7779614440432484,0.04383648958334707,0,3043.037648643849,b0724
b0494,21,95,0.8217979336265955,0.8217979336266104,-1.4876988529977098e-14,0,224.0501133111715,b0494
b0118,3,431,0.8217979336265955,3.590382764816637e-15,0.8217979336265919,1,15251.477423819126,b0118
b1276,2,431,0.8217979336265955,0.0,0.8217979336265955,1,15251.477423819128,b1276
b3447,1,97,0.8217979336265955,0.8217979336266115,-1.5987211554602254e-14,0,224.27057808320308,b3447
b1990,5,97,0.8217979336265955,0.8217979336266068,-1.1324274851176597e-14,0,224.27057808320288,b1990
b0819,5,97,0.8217979336265955,0.8217979336266068,-1.1324274851176597e-14,0,224.27057808320288,b0819
b1113,5,97,0.8217979336265955,0.8217979336266068,-1.1324274851176597e-14,0,224.27057808320288,b1113
b1097,4,97,0.8217979336265955,0.8217979336266068,-1.1324274851176597e-14,0,224.27057808320288,b1097
b2813,4,97,0.8217979336265955,0.8217979336266068,-1.1324274851176597e-14,0,224.27057808320288,b2813
b2701,4,97,0.8217979336265955,0.8217979336266068,-1.1324274851176597e-14,0,224.27057808320288,b2701
b0211,4,97,0.8217979336265955,0.8217979336266068,-1.1324274851176597e-14,0,224.27057808320288,b0211
b4392,4,97,0.8217979336265955,0.8217979336266068,-1.1324274851176597e-14,0,224.27057808320288,b4392
b2558,4,97,0.8217979336265955,0.8217979336266068,-1.1324274851176597e-14,0,224.27057808320288,b2558
b1193,4,97,0.8217979336265955,0.8217979336266068,-1.1324274851176597e-14,0,224.27057808320288,b1193
b2963,4,97,0.8217979336265955,0.8217979336266068,-1.1324274851176597e-14,0,224.27057808320288,b2963
b3546,2,97,0.8217979336265955,0.8217979336266068,-1.1324274851176597e-14,0,224.27057808320288,b3546
b2328,6,97,0.8217979336265955,0.8217979336266068,-1.1324274851176597e-14,0,224.27057808320288,b2328
b2134,4,97,0.8217979336265955,0.8217979336266068,-1.1324274851176597e-14,0,224.27057808320288,b2134
b1655,4,97,0.8217979336265955,0.8217979336266068,-1.1324274851176597e-14,0,224.27057808320288,b1655
b1856,4,97,0.8217979336265955,0.8217979336266068,-1.1324274851176597e-14,0,224.27057808320288,b1856
b3860,2,97,0.8217979336265955,0.8217979336266068,-1.1324274851176597e-14,0,224.27057808320288,b3860
b1185,2,97,0.8217979336265955,0.8217979336266068,-1.1324274851176597e-14,0,224.27057808320288,b1185
b4136,3,97,0.8217979336265955,0.8217979336266068,-1.1324274851176597e-14,0,224.27057808320288,b4136
b0605,1,97,0.8217979336265955,0.8217979336266068,-1.1324274851176597e-14,0,224.27057808320288,b0605
b0606,1,97,0.8217979336265955,0.8217979336266068,-1.1324274851176597e-14,0,224.27057808320288,b0606
b0221,8,465,0.8217979336265955,0.8075924361369508,0.014205497489644725,0,247.74993427673456,b0221
b2283,3,438,0.8217979336265955,0.6289432194764939,0.19285471415010158,0,3829.0197400932134,b2283
b2282,3,438,0.8217979336265955,0.6289432194765289,0.1928547141500666,0,3829.019740093276,b2282
b2281,3,438,0.8217979336265955,0.6289432194765289,0.1928547141500666,0,3829.019740093276,b2281
b2288,3,438,0.8217979336265955,0.6289432194765289,0.1928547141500666,0,3829.019740093276,b2288
b2276,3,438,0.8217979336265955,0.6289432194765289,0.1928547141500666,0,3829.019740093276,b2276
b2277,3,438,0.8217979336265955,0.6289432194765289,0.1928547141500666,0,3829.019740093276,b2277
b2285,3,438,0.8217979336265955,0.6289432194765289,0.1928547141500666,0,3829.019740093276,b2285
b2284,3,438,0.8217979336265955,0.6289432194765289,0.1928547141500666,0,3829.019740093276,b2284
b2278,3,438,0.8217979336265955,0.6289432194765289,0.1928547141500666,0,3829.019740093276,b2278
b2279,3,438,0.8217979336265955,0.6289432194765289,0.1928547141500666,0,3829.019740093276,b2279
b2280,3,438,0.8217979336265955,0.6289432194765289,0.1928547141500666,0,3829.019740093276,b2280
b2287,3,438,0.8217979336265955,0.6289432194765289,0.1928547141500666,0,3829.019740093276,b2287
b2286,3,438,0.8217979336265955,0.6289432194765289,0.1928547141500666,0,3829.019740093276,b2286
b1801,3,46,0.8217979336265955,0.8217979336266158,-2.0317081350640365e-14,0,232.29409444552934,b1801
b4208,5,314,0.8217979336265955,0.8216614912094018,0.00013644241719368289,0,232.30009252864858,b4208
b0007,2,46,0.8217979336265955,0.8217979336265584,3.708144902248023e-14,0,232.29409444552473,b0007
b2923,2,46,0.8217979336265955,0.8217979336266313,-3.5860203695392556e-14,0,232.29409444553283,b2923
b0874,1,46,0.8217979336265955,0.8217979336266313,-3.5860203695392556e-14,0,232.29409444553283,b0874
b0037,3,46,0.8217979336265955,0.8217979336266313,-3.5860203695392556e-14,0,232.29409444553283,b0037
b1734,2,46,0.8217979336265955,0.8217979336266313,-3.5860203695392556e-14,0,232.29409444553283,b1734
b2467,1,46,0.8217979336265955,0.8217979336266313,-3.5860203695392556e-14,0,232.29409444553283,b2467
b0404,7,46,0.8217979336265955,0.8217979336266313,-3.5860203695392556e-14,0,232.29409444553283,b0404
b0314,1,46,0.8217979336265955,0.8217979336266313,-3.5860203695392556e-14,0,232.29409444553283,b0314
b4474,1,46,0.8217979336265955,0.8217979336266313,-3.5860203695392556e-14,0,232.29409444553283,b4474
b3370,2,46,0.8217979336265955,0.8217979336266313,-3.5860203695392556e-14,0,232.29409444553283,b3370
b3040,6,431,0.8217979336265955,1.8107478824636403e-15,0.8217979336265937,1,15358.467357633097,b3040
b3816,3,431,0.8217979336265955,0.0,0.8217979336265955,1,15358.46735763145,b3816
b2373,1,46,0.8217979336265955,0.8217979336265865,8.992806499463768e-15,0,232.29409444552803,b2373
b4233,2,46,0.8217979336265955,0.8217979336266195,-2.398081733190338e-14,0,232.2940944455318,b4233
b3196,1,431,0.8217979336265955,1.0745860645235985e-15,0.8217979336265944,1,15358.467357632726,b3196
b3691,1,46,0.8217979336265955,0.8217979336265965,-9.992007221626409e-16,0,232.29409444552905,b3691
b2843,1,46,0.8217979336265955,0.8217979336266195,-2.398081733190338e-14,0,232.2940944455318,b2843
b2156,1,46,0.8217979336265955,0.8217979336266195,-2.398081733190338e-14,0,232.2940944455318,b2156
b4130,3,46,0.8217979336265955,0.8217979336266195,-2.398081733190338e-14,0,232.2940944455318,b4130
b4356,1,46,0.8217979336265955,0.8217979336266195,-2.398081733190338e-14,0,232.2940944455318,b4356
b4358,1,46,0.8217979336265955,0.8217979336266195,-2.398081733190338e-14,0,232.2940944455318,b4358
b3431,1,46,0.8217979336265955,0.8217979336266195,-2.398081733190338e-14,0,232.2940944455318,b3431
b0155,1,205,0.8217979336265955,0.8217936734121997,4.260214395812589e-06,0,232.29454414606587,b0155
b1378,1,318,0.8217979336265955,0.8216199425904339,0.0001779910361615622,0,231.97158086335912,b1378
b0684,7,431,0.8217979336265955,2.4633243110584514e-11,0.8217979336019622,1,15358.467356725796,b0684
b2895,7,431,0.8217979336265955,2.4633672559122075e-11,0.8217979336019618,1,15358.467356727151,b2895
b0777,1,431,0.8217979336265955,0.0,0.8217979336265955,1,15358.467357631627,b0777
b3199,9,431,0.8217979336265955,0.0,0.8217979336265955,1,15358.467357631685,b3199
b0641,9,431,0.8217979336265955,0.0,0.8217979336265955,1,15358.467357631711,b0641
b3200,9,431,0.8217979336265955,0.0,0.8217979336265955,1,15358.467357631711,b3200
b3201,9,431,0.8217979336265955,0.0,0.8217979336265955,1,15358.467357631711,b3201
b0054,9,431,0.8217979336265955,0.0,0.8217979336265955,1,15358.467357631711,b0054
b4262,9,431,0.8217979336265955,0.0,0.8217979336265955,1,15358.467357631711,b4262
b4261,9,431,0.8217979336265955,0.0,0.8217979336265955,1,15358.467357631711,b4261
b1535,1,30,0.8217979336265955,0.8217979336266018,-6.328271240363392e-15,0,232.1476516290753,b1535
b1490,1,30,0.8217979336265955,0.8217979336266003,-4.773959005888173e-15,0,232.14765162907497,b1490
b1794,1,30,0.8217979336265955,0.8217979336266003,-4.773959005888173e-15,0,232.14765162907497,b1794
b1341,1,30,0.8217979336265955,0.8217979336266003,-4.773959005888173e-15,0,232.14765162907497,b1341
b1025,1,30,0.8217979336265955,0.8217979336266003,-4.773959005888173e-15,0,232.14765162907497,b1025
b1285,2,30,0.8217979336265955,0.8217979336266003,-4.773959005888173e-15,0,232.14765162907497,b1285
b3525,1,30,0.8217979336265955,0.8217979336266003,-4.773959005888173e-15,0,232.14765162907497,b3525
b0315,1,30,0.8217979336265955,0.8217979336266003,-4.773959005888173e-15,0,232.14765162907497,b0315
b2503,1,30,0.8217979336265955,0.8217979336266003,-4.773959005888173e-15,0,232.14765162907497,b2503
b0009,1,30,0.8217979336265955,0.8217979336266003,-4.773959005888173e-15,0,232.14765162907497,b0009
b0784,2,30,0.8217979336265955,0.8217979336266003,-4.773959005888173e-15,0,232.14765162907497,b0784
b2530,6,431,0.8217979336265955,-2.577056309781605e-16,0.8217979336265957,1,15358.467357631645,b2530
b2470,7,30,0.8217979336265955,0.8217979336265919,3.552713678800501e-15,0,232.14765162907412,b2470
b0463,7,30,0.8217979336265955,0.8217979336265656,2.986499936241671e-14,0,232.14765162907125,b0463
b0462,7,30,0.8217979336265955,0.8217979336265656,2.986499936241671e-14,0,232.14765162907125,b0462
b1394,2,30,0.8217979336265955,0.8217979336265656,2.986499936241671e-14,0,232.14765162907125,b1394
b1090,7,30,0.8217979336265955,0.8217979336265656,2.986499936241671e-14,0,232.14444049475966,b1090
b3059,7,30,0.8217979336265955,0.8217979336266188,-2.3314683517128287e-14,0,232.1444404947654,b3059
b2529,6,182,0.8217979336265955,0.8217943453854478,3.5882411476562126e-06,0,232.14480058491864,b2529
b1684,2,30,0.8217979336265955,0.8217979336266154,-1.9872992140790302e-14,0,232.1444404947651,b1684
b1682,6,30,0.8217979336265955,0.8217979336265989,-3.4416913763379853e-15,0,232.1444404947632,b1682
b1683,6,30,0.8217979336265955,0.8217979336265989,-3.4416913763379853e-15,0,232.1444404947632,b1683
b1681,6,30,0.8217979336265955,0.8217979336265989,-3.4416913763379853e-15,0,232.1444404947632,b1681
b0827,4,30,0.8217979336265955,0.8217979336265989,-3.4416913763379853e-15,0,232.1444404947632,b0827
b3857,5,30,0.8217979336265955,0.8217979336265989,-3.4416913763379853e-15,0,232.1444404947632,b3857
b3856,5,30,0.8217979336265955,0.8217979336265989,-3.4416913763379853e-15,0,232.1444404947632,b3856
b3058,2,431,0.8217979336265955,-1.826946903133146e-17,0.8217979336265955,1,15358.467357631394,b3058
b0709,2,30,0.8217979336265955,0.8217979336265938,1.6653345369377348e-15,0,232.1444404947627,b0709
b3496,2,30,0.8217979336265955,0.8217979336265989,-3.4416913763379853e-15,0,232.1444404947632,b3496
b1634,2,30,0.8217979336265955,0.8217979336265989,-3.4416913763379853e-15,0,232.1444404947632,b1634
b2528,2,182,0.8217979336265955,0.8217943453854267,3.58824116875045e-06,0,232.14480058491648,b2528
b1679,4,30,0.8217979336265955,0.8217979336265905,4.9960036108132044e-15,0,232.1444404947624,b1679
b0775,1,431,0.8217979336265955,-1.826946903133146e-17,0.8217979336265955,1,15358.467357631402,b0775
b1009,1,30,0.8217979336265955,0.8217979336265856,9.880984919163893e-15,0,232.14444049476194,b1009
b0444,1,30,0.8217979336265955,0.8217979336266056,-1.0103029524088925e-14,0,232.14444049476384,b0444
b2794,1,30,0.8217979336265955,0.8217979336266056,-1.0103029524088925e-14,0,232.14444049476384,b2794
b1008,1,30,0.8217979336265955,0.8217979336266056,-1.0103029524088925e-14,0,232.14444049476384,b1008
b2765,1,30,0.8217979336265955,0.8217979336266056,-1.0103029524088925e-14,0,232.14444049476384,b2765
b2263,1,30,0.8217979336265955,0.8217979336266056,-1.0103029524088925e-14,0,232.14444049476384,b2263
b1011,1,30,0.8217979336265955,0.8217979336266056,-1.0103029524088925e-14,0,232.14444049476384,b1011
b1010,1,30,0.8217979336265955,0.8217979336266056,-1.0103029524088925e-14,0,232.14444049476384,b1010
b0968,7,30,0.8217979336265955,0.8217979336266056,-1.0103029524088925e-14,0,232.14444049476384,b0968
b2264,1,30,0.8217979336265955,0.8217979336266056,-1.0103029524088925e-14,0,232.14444049476384,b2264
b2262,1,30,0.8217979336265955,0.8217979336266056,-1.0103029524088925e-14,0,232.14444049476384,b2262
b1686,1,30,0.8217979336265955,0.8217979336266056,-1.0103029524088925e-14,0,232.14444049476384,b1686
