gene_id,gene_name,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV,engine
b2476,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329701,
b2557,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296985,
b2024,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296945,
b0194,,1,4,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.625646845025779e-06,
b1207,,1,13,0.15565655936741177,0.15565655936741143,3.3306690738754696e-16,0,0.10543345308612016,
b0908,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296866,
b4160,,7,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329694,
b4388,,1,65,0.15565655936741177,0.1556565593674117,5.551115123125783e-17,0,3.22904334183524,
b2585,,7,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296934,
b2297,,2,0,0.15565655936741177,0.15565655936741177,0.0,0,0.0,
b2458,,1,4,0.15565655936741177,0.15565655936741188,-1.1102230246251565e-16,0,2.62564684502578e-06,
b3634,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329698,
b0692,,2,0,0.15565655936741177,0.1556565593674115,2.7755575615628914e-16,0,0.0,
b3073,,1,4,0.15565655936741177,0.15565655936741157,1.942890293094024e-16,0,2.6256468450257764e-06,
b0854,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b1123,,2,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b0856,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b1442,,2,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b0857,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b0855,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b1124,,2,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b1443,,2,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b1440,,2,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b1126,,2,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b1125,,2,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b1441,,2,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b1296,,1,8,0.15565655936741177,0.15565655936738734,2.4424906541753444e-14,0,2.6304663737157267e-06,
b2407,,5,8,0.15565655936741177,0.1556565593674048,6.966649479522857e-15,0,2.6304663737215043e-06,
b1636,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b3826,,1,8,0.15565655936741177,0.15565655936741205,-2.7755575615628914e-16,0,2.6304663737235876e-06,
b1854,,1,8,0.15565655936741177,0.15565655936741166,1.1102230246251565e-16,0,2.630466373722438e-06,
b1676,,1,8,0.15565655936741177,0.15565655936741166,1.1102230246251565e-16,0,2.630466373722438e-06,
b3831,,1,4,0.15565655936741177,0.1556565593674,1.176836406102666e-14,0,2.6256468450255807e-06,
b1007,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b1012,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b3029,,2,4,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.625646845025779e-06,
b1692,,2,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329695,
b0750,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329697,
b4094,,1,0,0.15565655936741177,0.15565655936740344,8.326672684688674e-15,0,0.0,
b1662,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329692,
b0415,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296934,
b3752,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b0063,,3,4,0.15565655936741177,0.15565655936741207,-3.0531133177191805e-16,0,2.625646845025785e-06,
b4198,,1,4,0.15565655936741177,0.15565655936741188,-1.1102230246251565e-16,0,2.625646845025781e-06,
b3583,,1,4,0.15565655936741177,0.15565655936741188,-1.1102230246251565e-16,0,2.625646845025781e-06,
b0061,,1,4,0.15565655936741177,0.15565655936741188,-1.1102230246251565e-16,0,2.625646845025781e-06,
b3629,,1,4,0.15565655936741177,0.15565655936741146,3.0531133177191805e-16,0,2.625646845025774e-06,
b2687,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296957,
b3748,,1,4,0.15565655936741177,0.1556565593674117,5.551115123125783e-17,0,2.625646845025778e-06,
b3749,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b3751,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b3750,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b3904,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b3902,,1,4,0.15565655936741177,0.1556565593674115,2.7755575615628914e-16,0,2.6256468450257747e-06,
b2234,,4,4,0.15565655936741177,0.1556565593674011,1.0658141036401503e-14,0,2.6256468450255993e-06,
b2235,,4,4,0.15565655936741177,0.1556565593674011,1.0658141036401503e-14,0,2.6256468450255993e-06,
b2676,,4,4,0.15565655936741177,0.1556565593674117,5.551115123125783e-17,0,2.6256468450257772e-06,
b2675,,4,4,0.15565655936741177,0.1556565593674117,5.551115123125783e-17,0,2.6256468450257772e-06,
b4238,,4,65,0.15565655936741177,0.15565655936741177,0.0,0,0.001695476597482386,
b4237,,4,65,0.15565655936741177,0.15565655936741177,0.0,0,0.001695476597482386,
b3386,,1,54,0.15565655936741177,0.15565655936741177,0.0,0,1.6913624228834696,
b4301,,1,54,0.15565655936741177,0.15565655936741177,0.0,0,1.6913624228834696,
b2914,,1,116,0.15565655936741177,0.1556565593674115,2.7755575615628914e-16,0,306.1422293848713,
b0638,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b1683,,6,4,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.625646845025779e-06,
b1679,,4,4,0.15565655936741177,0.15565655936741163,1.3877787807814457e-16,0,2.625646845025777e-06,
b1680,,4,4,0.15565655936741177,0.15565655936741163,1.3877787807814457e-16,0,2.625646845025777e-06,
b1682,,6,4,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.625646845025779e-06,
b1681,,6,4,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.625646845025779e-06,
b1684,,2,4,0.15565655936741177,0.1556565593673862,2.556288514199423e-14,0,2.6256468450253478e-06,
b0222,,1,8,0.15565655936741177,0.15565655936741177,0.0,0,2.6304663737223623e-06,
b1745,,1,8,0.15565655936741177,0.1556565593674118,-2.7755575615628914e-17,0,2.6304663737235215e-06,
b2751,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773297,
b2752,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329698,
b2705,,1,4,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.625646845025778e-06,
b2703,,1,4,0.15565655936741177,0.15565655936741205,-2.7755575615628914e-16,0,2.625646845025784e-06,
b2704,,1,4,0.15565655936741177,0.15565655936741205,-2.7755575615628914e-16,0,2.625646845025784e-06,
b2702,,1,4,0.15565655936741177,0.15565655936741205,-2.7755575615628914e-16,0,2.625646845025784e-06,
b2472,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329695,
b3591,,1,0,0.15565655936741177,0.1556565593674117,5.551115123125783e-17,0,0.0,
b1764,,1,8,0.15565655936741177,0.15565655936741182,-5.551115123125783e-17,0,2.6304663737235164e-06,
b2264,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b0586,,1,4,0.15565655936741177,0.15565655936741193,-1.6653345369377348e-16,0,2.6256468450257815e-06,
b3607,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296894,
b2366,,1,0,0.15565655936741177,0.15565655936741177,0.0,0,0.0,
b2797,,1,4,0.15565655936741177,0.15565655874951348,6.178982880911121e-10,0,2.6256468346029445e-06,
b4471,,1,4,0.15565655936741177,0.15565655874951348,6.178982880911121e-10,0,2.6256468346029445e-06,
b1814,,1,4,0.15565655936741177,0.15565655874951348,6.178982880911121e-10,0,2.6256468346029445e-06,
b0893,,2,8,0.15565655936741177,0.15565655936741177,0.0,0,2.6304663737247234e-06,
b2796,,1,8,0.15565655936741177,0.15565655936741163,1.3877787807814457e-16,0,2.630466373723079e-06,
b3116,,2,8,0.15565655936741177,0.15565655936741177,0.0,0,2.6304663737233957e-06,
b3089,,2,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b2154,,1,4,0.15565655936741177,0.15565655936741216,-3.885780586188048e-16,0,2.6256468450257857e-06,
b0355,,1,4,0.15565655936741177,0.15565655936741216,-3.885780586188048e-16,0,2.6256468450257857e-06,
b1744,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b1746,,1,8,0.15565655936741177,0.1556565593674118,-2.7755575615628914e-17,0,2.6304663737247175e-06,
b2263,,1,4,0.15565655936741177,0.1556565593674113,4.718447854656915e-16,0,2.6256468450257704e-06,
b3368,,3,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329693,
b3281,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329697,
b0388,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296985,
b3390,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773297013,
b3939,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296894,
b1981,,1,4,0.15565655936741177,0.1556565593674117,5.551115123125783e-17,0,2.625646845025778e-06,
b1206,,1,50,0.15565655936741177,0.15565655936741085,9.159339953157541e-16,0,0.005192802718685486,
b1584,,2,4,0.15565655936741177,0.1556565593674121,-3.3306690738754696e-16,0,2.6256468450257853e-06,
b1599,,1,4,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.625646845025779e-06,
b1600,,1,4,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.625646845025779e-06,
b3908,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b1656,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b1646,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b1525,,2,4,0.15565655936741177,0.15565655936741232,-5.551115123125783e-16,0,2.6256468450257882e-06,
b2661,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2260,,1,8,0.15565655936741177,0.15565655936741166,1.1102230246251565e-16,0,2.630466373723493e-06,
b2261,,1,4,0.15565655936741177,0.15565655936741166,1.1102230246251565e-16,0,2.6256468450257776e-06,
b0721,,1,71,0.15565655936741177,0.15565655936741177,0.0,0,27.56841344658068,
b0722,,1,71,0.15565655936741177,0.15565655936741177,0.0,0,27.56841344658068,
b0724,,1,71,0.15565655936741177,0.15565655936741177,0.0,0,27.56841344658068,
b0723,,1,71,0.15565655936741177,0.15565655936741177,0.0,0,27.56841344658068,
b0728,,1,72,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,6.050506775078702,
b0729,,1,72,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,6.050506775078702,
b1521,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2464,,1,4,0.15565655936741177,0.15565655936741188,-1.1102230246251565e-16,0,2.625646845025781e-06,
b0008,,1,4,0.15565655936741177,0.15565655936741188,-1.1102230246251565e-16,0,2.625646845025781e-06,
b3062,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b3061,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b3063,,1,4,0.15565655936741177,0.1556565593674115,2.7755575615628914e-16,0,2.6256468450257747e-06,
b0368,,1,4,0.15565655936741177,0.155656559367411,7.771561172376096e-16,0,2.6256468450257662e-06,
b3790,,1,8,0.15565655936741177,0.15565655936741163,1.3877787807814457e-16,0,2.630466373723318e-06,
b3791,,1,8,0.15565655936741177,0.15565655936741163,1.3877787807814457e-16,0,2.630466373723318e-06,
b2038,,1,4,0.15565655936741177,0.15565655936741082,9.43689570931383e-16,0,2.6256468450257632e-06,
b2040,,1,4,0.15565655936741177,0.15565655936741205,-2.7755575615628914e-16,0,2.625646845025783e-06,
b2041,,1,4,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.625646845025779e-06,
b3788,,1,4,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.625646845025779e-06,
b0915,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329753,
b2095,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b3137,,1,8,0.15565655936741177,0.15565655936741193,-1.6653345369377348e-16,0,2.6304663737221514e-06,
b2096,,1,8,0.15565655936741177,0.15565655936741193,-1.6653345369377348e-16,0,2.6304663737221514e-06,
b3132,,1,8,0.15565655936741177,0.15565655936741193,-1.6653345369377348e-16,0,2.6304663737221514e-06,
b0166,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329695,
b2480,,1,0,0.15565655936741177,0.1556565593674117,5.551115123125783e-17,0,0.0,
b0066,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b0067,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b0068,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b3616,,1,8,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.630466373723199e-06,
b3772,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296945,
b3117,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296957,
b1719,,1,4,0.15565655936741177,0.1556565593674117,5.551115123125783e-17,0,4.81952869884713e-09,
b3823,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b3992,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329699,
b3990,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329693,
b0423,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329687,
b4407,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329697,
b2935,,2,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329699,
b2465,,2,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296945,
b0997,,2,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b0996,,2,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2827,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296877,
b1106,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b0417,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296894,
b3993,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329696,
b3919,,1,75,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,27.287097626272143,
b0613,,1,4,0.15565655936741177,0.15565655936741193,-1.6653345369377348e-16,0,2.6256468450257815e-06,
b0888,,1,9,0.15565655936741177,0.15565655936741224,-4.718447854656915e-16,0,0.007445827544274562,
b4239,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b1897,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b1896,,1,4,0.15565655936741177,0.15565655936741188,-1.1102230246251565e-16,0,2.625646845025781e-06,
b3519,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b1197,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b4240,,1,4,0.15565655936741177,0.155656559367411,7.771561172376096e-16,0,2.6256468450257662e-06,
b1260,,3,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296934,
b1261,,3,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329693,
b3384,,1,0,0.15565655936741177,0.1556565593674117,5.551115123125783e-17,0,0.0,
b3709,,1,8,0.15565655936741177,0.15565655936741177,0.0,0,2.630466373723452e-06,
b0509,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b3125,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b3991,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329693,
b1637,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b1907,,1,4,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.625646845025779e-06,
b0179,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.959407732969,
b0085,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.959407732965,
b3787,,1,4,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.625646845025779e-06,
b3786,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b0181,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329698,
b3189,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329694,
b0090,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296894,
b0088,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329701,
b0091,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296957,
b3972,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296934,
b0841,,2,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329695,
b3057,,2,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296917,
b0174,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329699,
b0759,,1,0,0.15565655936741177,0.15565655936741177,0.0,0,0.0,
b2036,,1,8,0.15565655936741177,0.15565655936741177,0.0,0,2.6304663737234245e-06,
b2028,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2255,,2,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b2253,,1,4,0.15565655936741177,0.15565655936741188,-1.1102230246251565e-16,0,2.625646845025781e-06,
b0758,,1,4,0.15565655936741177,0.1556565593674118,-2.7755575615628914e-17,0,2.625646845025779e-06,
b0505,,1,8,0.15565655936741177,0.15565655936741188,-1.1102230246251565e-16,0,2.6304663737237045e-06,
b0086,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329692,
b0096,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329697,
b2258,,1,0,0.15565655936741177,0.1556565593674117,5.551115123125783e-17,0,0.0,
b4544,,1,4,0.15565655936741177,0.15565655936741188,-1.1102230246251565e-16,0,2.625646845025781e-06,
b4233,,2,4,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.625646845025779e-06,
b0171,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329703,
b2256,,1,4,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.625646845025779e-06,
b2254,,1,4,0.15565655936741177,0.15565655936741182,-5.551115123125783e-17,0,2.6256468450257806e-06,
b3803,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329691,
b3804,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329677,
b3997,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.9594077329707,
b2498,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b1011,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b2497,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b1006,,1,8,0.15565655936741177,0.15565655936742168,-9.908740494779522e-15,0,2.630466373726067e-06,
b0517,,1,4,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.625646845025779e-06,
b0524,,1,422,0.15565655936741177,0.0,0.15565655936741177,1,372.95940773296735,
b4258,,1,4,0.15565655936741177,0.15565655936741177,0.0,0,2.625646845025779e-06,
b2682,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b2683,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b3572,,1,4,0.15565655936741177,0.1556565593674104,1.3600232051658168e-15,0,2.625646845025756e-06,
b4197,,1,4,0.15565655936741177,0.15565655936741188,-1.1102230246251565e-16,0,2.62564684502578e-06,
b2882,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b3565,,2,4,0.15565655936741177,0.15565655936741188,-1.1102230246251565e-16,0,2.62564684502578e-06,
b3579,,1,4,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.625646845025778e-06,
b3577,,1,4,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.625646845025778e-06,
b3578,,1,4,0.15565655936741177,0.15565655936741174,2.7755575615628914e-17,0,2.625646845025778e-06,
b3567,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b3568,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b3566,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b4031,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b1857,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b1859,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
b1858,,1,4,0.15565655936741177,0.15565655936741263,-8.604228440844963e-16,0,2.6256468450257937e-06,
