gene_id,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV
b4123,9,8,0.8217979336265792,0.8217979336265965,-1.7319479184152442e-14,0,3.434342735290304
b0621,4,6,0.8217979336265792,0.8217979336265957,-1.6542323066914832e-14,0,0.1327556111408964
b4138,7,6,0.8217979336265792,0.8217979336265957,-1.6542323066914832e-14,0,0.1327556111408964
b2417,6,411,0.8217979336265792,0.8018784568565173,0.019919476770061895,0,504.18643792005935
b2429,2,0,0.8217979336265792,0.8217979336265853,-6.106226635438361e-15,0,0.0
b2423,5,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527867
b2422,5,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527885
b0764,3,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.55622452787
b0765,3,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527882
b0763,3,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.55622452782
b2425,5,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527876
b2424,5,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527852
b3917,5,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527869
b3063,1,10,0.8217979336265792,0.8217979336266034,-2.4202861936828413e-14,0,1.3700233969322528
b2913,3,407,0.8217979336265792,0.7876193943975663,0.034178539229012816,0,57.15701581708226
b0366,3,8,0.8217979336265792,0.8217979336265978,-1.865174681370263e-14,0,0.16111833099616077
b0367,3,8,0.8217979336265792,0.8217979336265978,-1.865174681370263e-14,0,0.16111833099616077
b0365,3,8,0.8217979336265792,0.8217979336265978,-1.865174681370263e-14,0,0.16111833099616077
b2964,11,8,0.8217979336265792,0.8217979336265877,-8.548717289613705e-15,0,3.4343427352845204
b2393,8,0,0.8217979336265792,0.8217979336265964,-1.7208456881689926e-14,0,0.0
b1291,1,313,0.8217979336265792,0.8208404702286146,0.0009574633979645419,0,0.05956924293646162
b1250,1,313,0.8217979336265792,0.8208404702286146,0.0009574633979645419,0,0.05956924293646162
b1363,1,313,0.8217979336265792,0.8208404702286146,0.0009574633979645419,0,0.05956924293646162
b3290,1,313,0.8217979336265792,0.8208404702286146,0.0009574633979645419,0,0.05956924293646162
b3747,1,313,0.8217979336265792,0.8208404702286146,0.0009574633979645419,0,0.05956924293646162
b3849,1,313,0.8217979336265792,0.8208404702286146,0.0009574633979645419,0,0.05956924293646162
b2587,1,0,0.8217979336265792,0.8217979336265843,-5.10702591327572e-15,0,0.0
b4031,1,0,0.8217979336265792,0.8217979336265792,0.0,0,0.0
b0067,1,6,0.8217979336265792,0.8217979336266036,-2.4424906541753444e-14,0,2.5290121474605085
b0066,1,6,0.8217979336265792,0.8217979336266036,-2.4424906541753444e-14,0,2.5290121474605085
b0068,1,6,0.8217979336265792,0.8217979336266036,-2.4424906541753444e-14,0,2.5290121474605085
b2406,6,0,0.8217979336265792,0.8217979336265872,-7.993605777301127e-15,0,0.0
b3460,5,0,0.8217979336265792,0.8217979336265792,0.0,0,0.0
b3455,5,0,0.8217979336265792,0.8217979336265792,0.0,0,0.0
b3454,5,0,0.8217979336265792,0.8217979336265792,0.0,0,0.0
b3457,5,0,0.8217979336265792,0.8217979336265792,0.0,0,0.0
b3456,5,0,0.8217979336265792,0.8217979336265792,0.0,0,0.0
b4240,1,0,0.8217979336265792,0.8217979336266127,-3.352873534367973e-14,0,0.0
b3161,2,8,0.8217979336265792,0.8217979336266139,-3.47499806707674e-14,0,2.6434707832851507
b3709,1,0,0.8217979336265792,0.82179793362658,-8.881784197001252e-16,0,0.0
b0112,4,8,0.8217979336265792,0.8217979336265793,-1.1102230246251565e-16,0,3.434342735288764
b1907,1,0,0.8217979336265792,0.82179793362658,-8.881784197001252e-16,0,0.0
b3567,1,0,0.8217979336265792,0.8217979336265792,0.0,0,0.0
b3566,1,0,0.8217979336265792,0.8217979336265792,0.0,0,0.0
b3568,1,0,0.8217979336265792,0.8217979336265792,0.0,0,0.0
b3577,2,0,0.8217979336265792,0.8217979336265839,-4.773959005888173e-15,0,0.0
b3578,2,0,0.8217979336265792,0.8217979336265839,-4.773959005888173e-15,0,0.0
b3579,2,0,0.8217979336265792,0.8217979336265839,-4.773959005888173e-15,0,0.0
b3089,2,0,0.8217979336265792,0.8217979336265792,0.0,0,0.0
b2153,1,433,0.8217979336265792,0.0,0.8217979336265792,1,15538.556224527872
b0935,5,12,0.8217979336265792,0.821797933626576,3.1086244689504383e-15,0,6.5985299679984974
b0151,5,0,0.8217979336265792,0.8217979336265856,-6.439293542825908e-15,0,0.0
b0153,5,0,0.8217979336265792,0.8217979336265856,-6.439293542825908e-15,0,0.0
b0152,5,0,0.8217979336265792,0.8217979336265856,-6.439293542825908e-15,0,0.0
b0158,3,0,0.8217979336265792,0.8217979336265866,-7.438494264988549e-15,0,0.0
b1709,3,0,0.8217979336265792,0.8217979336265866,-7.438494264988549e-15,0,0.0
b1711,3,0,0.8217979336265792,0.8217979336265866,-7.438494264988549e-15,0,0.0
b2223,3,8,0.8217979336265792,0.8217979336265937,-1.454392162258955e-14,0,1.2815383977858081
b1101,2,412,0.8217979336265792,0.8018784568565103,0.01991947677006889,0,511.25833145495085
b0679,1,0,0.8217979336265792,0.8217979336265919,-1.27675647831893e-14,0,0.0
b1817,6,411,0.8217979336265792,0.8018784568564905,0.01991947677008865,0,504.18643792020157
b1819,6,411,0.8217979336265792,0.8018784568564905,0.01991947677008865,0,504.18643792020157
b1818,6,411,0.8217979336265792,0.8018784568564905,0.01991947677008865,0,504.18643792020157
b3224,1,10,0.8217979336265792,0.8217979336265803,-1.1102230246251565e-15,0,6.3983606495974366
b0311,1,8,0.8217979336265792,0.8217979336265863,-7.105427357601002e-15,0,1.2815383977872934
b4381,1,6,0.8217979336265792,0.8217979336265743,4.884981308350689e-15,0,2.5290121474580918
b0592,2,10,0.8217979336265792,0.8217979336266015,-2.2315482794965646e-14,0,6.398360649599181
b0590,2,10,0.8217979336265792,0.8217979336266015,-2.2315482794965646e-14,0,6.398360649599181
b0588,2,10,0.8217979336265792,0.8217979336266015,-2.2315482794965646e-14,0,6.398360649599181
b0589,2,10,0.8217979336265792,0.8217979336266015,-2.2315482794965646e-14,0,6.398360649599181
b2841,1,0,0.8217979336265792,0.8217979336266042,-2.5091040356528538e-14,0,0.0
