o2_bound,gene_id,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV
0.0,b2843,1,64,0.13410915918519603,0.13410915918517813,1.790234627208065e-14,0,1115.9477020867066
0.0,b2156,1,64,0.13410915918519603,0.13410915918517813,1.790234627208065e-14,0,1115.9477020867066
0.0,b4130,3,64,0.13410915918519603,0.13410915918517813,1.790234627208065e-14,0,1115.9477020867066
0.0,b4356,1,64,0.13410915918519603,0.13410915918517813,1.790234627208065e-14,0,1115.9477020867066
0.0,b4358,1,64,0.13410915918519603,0.13410915918517813,1.790234627208065e-14,0,1115.9477020867066
0.0,b3431,1,64,0.13410915918519603,0.13410915918517813,1.790234627208065e-14,0,1115.9477020867066
0.0,b0155,1,81,0.13410915918519603,0.13410826865349015,8.905317058771622e-07,0,1115.9581304707956
0.0,b1378,1,308,0.13410915918519603,0.13403477171480163,7.438747039439919e-05,0,1116.8145763743687
0.0,b0684,7,412,0.13410915918519603,-4.620687397229619e-16,0.1341091591851965,1,3683.7465331182966
0.0,b2895,7,412,0.13410915918519603,0.0,0.13410915918519603,1,3683.7465331180506
0.0,b0777,1,412,0.13410915918519603,0.0,0.13410915918519603,1,3683.7465331180506
0.0,b3199,9,412,0.13410915918519603,0.0,0.13410915918519603,1,3683.7465331179646
0.0,b0641,9,412,0.13410915918519603,0.0,0.13410915918519603,1,3683.7465331179937
0.0,b3200,9,412,0.13410915918519603,0.0,0.13410915918519603,1,3683.7465331179937
0.0,b3201,9,412,0.13410915918519603,0.0,0.13410915918519603,1,3683.7465331179937
0.0,b0054,9,412,0.13410915918519603,0.0,0.13410915918519603,1,3683.7465331179937
0.0,b4262,9,412,0.13410915918519603,0.0,0.13410915918519603,1,3683.7465331179937
0.0,b4261,9,412,0.13410915918519603,0.0,0.13410915918519603,1,3683.7465331179937
0.0,b1535,1,64,0.13410915918519603,0.13410915918519636,-3.3306690738754696e-16,0,1115.9477020871032
0.0,b1490,1,64,0.13410915918519603,0.13410915918517813,1.790234627208065e-14,0,1115.9477020867066
0.0,b1794,1,64,0.13410915918519603,0.13410915918517813,1.790234627208065e-14,0,1115.9477020867066
0.0,b1341,1,64,0.13410915918519603,0.13410915918517813,1.790234627208065e-14,0,1115.9477020867066
0.0,b1025,1,64,0.13410915918519603,0.13410915918517813,1.790234627208065e-14,0,1115.9477020867066
0.0,b1285,2,64,0.13410915918519603,0.13410915918517813,1.790234627208065e-14,0,1115.9477020867066
0.0,b3525,1,64,0.13410915918519603,0.13410915918517813,1.790234627208065e-14,0,1115.9477020867066
0.0,b0315,1,64,0.13410915918519603,0.13410915918517813,1.790234627208065e-14,0,1115.9477020867066
0.0,b2503,1,64,0.13410915918519603,0.13410915918517813,1.790234627208065e-14,0,1115.9477020867066
0.0,b0009,1,64,0.13410915918519603,0.13410915918517813,1.790234627208065e-14,0,1115.9477020867066
0.0,b0784,2,64,0.13410915918519603,0.13410915918517813,1.790234627208065e-14,0,1115.9477020867066
0.0,b2530,6,412,0.13410915918519603,3.657024110139936e-16,0.13410915918519567,1,3683.746533117199
0.0,b2470,7,64,0.13410915918519603,0.13410915918519475,1.27675647831893e-15,0,1115.9477020870715
0.0,b0463,7,64,0.13410915918519603,0.13410915918521868,-2.2648549702353193e-14,0,1115.947702087683
0.0,b0462,7,64,0.13410915918519603,0.13410915918521868,-2.2648549702353193e-14,0,1115.947702087683
0.0,b1394,2,64,0.13410915918519603,0.13410915918521868,-2.2648549702353193e-14,0,1115.947702087683
0.0,b1090,7,58,0.13410915918519603,0.13410915918521868,-2.2648549702353193e-14,0,1115.9471771316148
0.0,b3059,7,58,0.13410915918519603,0.1341091591851969,-8.604228440844963e-16,0,1115.947177131043
0.0,b2529,6,85,0.13410915918519603,0.13410840911891278,7.500662832504723e-07,0,1115.9563442121987
0.0,b1684,2,58,0.13410915918519603,0.13410915918519098,5.051514762044462e-15,0,1115.9471771309197
0.0,b1682,6,58,0.13410915918519603,0.1341091591851969,-8.604228440844963e-16,0,1115.947177131043
0.0,b1683,6,58,0.13410915918519603,0.1341091591851969,-8.604228440844963e-16,0,1115.947177131043
0.0,b1681,6,58,0.13410915918519603,0.1341091591851969,-8.604228440844963e-16,0,1115.947177131043
0.0,b0827,4,58,0.13410915918519603,0.1341091591851969,-8.604228440844963e-16,0,1115.947177131043
0.0,b3857,5,58,0.13410915918519603,0.1341091591851969,-8.604228440844963e-16,0,1115.947177131043
0.0,b3856,5,58,0.13410915918519603,0.1341091591851969,-8.604228440844963e-16,0,1115.947177131043
0.0,b3058,2,412,0.13410915918519603,3.6503499062142407e-16,0.13410915918519567,1,3683.746533118015
0.0,b0709,2,58,0.13410915918519603,0.1341091591851964,-3.608224830031759e-16,0,1115.9471771310373
0.0,b3496,2,58,0.13410915918519603,0.1341091591851969,-8.604228440844963e-16,0,1115.947177131043
0.0,b1634,2,58,0.13410915918519603,0.1341091591851969,-8.604228440844963e-16,0,1115.947177131043
0.0,b2528,2,85,0.13410915918519603,0.13410840911891278,7.500662832504723e-07,0,1115.9563442121987
0.0,b1679,4,58,0.13410915918519603,0.13410915918518426,1.176836406102666e-14,0,1115.9471771307929
0.0,b0775,1,412,0.13410915918519603,-5.676570633823423e-16,0.13410915918519659,1,3683.746533118039
0.0,b1009,1,58,0.13410915918519603,0.13410915918519561,4.163336342344337e-16,0,1115.9471771310132
0.0,b0444,1,58,0.13410915918519603,0.13410915918519414,1.887379141862766e-15,0,1115.9471771310516
0.0,b2794,1,58,0.13410915918519603,0.13410915918519414,1.887379141862766e-15,0,1115.9471771310516
0.0,b1008,1,58,0.13410915918519603,0.13410915918519414,1.887379141862766e-15,0,1115.9471771310516
0.0,b2765,1,58,0.13410915918519603,0.13410915918519414,1.887379141862766e-15,0,1115.9471771310516
0.0,b2263,1,58,0.13410915918519603,0.13410915918519414,1.887379141862766e-15,0,1115.9471771310516
0.0,b1011,1,58,0.13410915918519603,0.13410915918519414,1.887379141862766e-15,0,1115.9471771310516
0.0,b1010,1,58,0.13410915918519603,0.13410915918519414,1.887379141862766e-15,0,1115.9471771310516
0.0,b0968,7,58,0.13410915918519603,0.13410915918519414,1.887379141862766e-15,0,1115.9471771310516
0.0,b2264,1,58,0.13410915918519603,0.13410915918519414,1.887379141862766e-15,0,1115.9471771310516
0.0,b2262,1,58,0.13410915918519603,0.13410915918519414,1.887379141862766e-15,0,1115.9471771310516
0.0,b1686,1,58,0.13410915918519603,0.13410915918519414,1.887379141862766e-15,0,1115.9471771310516
0.0,b3991,1,412,0.13410915918519603,3.8109712159043646e-15,0.13410915918519223,1,3683.746533117826
0.0,b4407,1,412,0.13410915918519603,0.0,0.13410915918519603,1,3683.7465331180283
0.0,b3990,1,412,0.13410915918519603,0.0,0.13410915918519603,1,3683.7465331180283
0.0,b0423,1,412,0.13410915918519603,0.0,0.13410915918519603,1,3683.7465331180283
0.0,b3992,1,412,0.13410915918519603,0.0,0.13410915918519603,1,3683.7465331180283
0.0,b2877,1,58,0.13410915918519603,0.13410915918519584,1.942890293094024e-16,0,1115.9471771310252
0.0,b2374,1,58,0.13410915918519603,0.13410915918520752,-1.149080830487037e-14,0,1115.9471771312617
0.0,b1389,1,58,0.13410915918519603,0.13410915918520752,-1.149080830487037e-14,0,1115.9471771312617
0.0,b1388,1,58,0.13410915918519603,0.13410915918520752,-1.149080830487037e-14,0,1115.9471771312617
0.0,b1390,1,58,0.13410915918519603,0.13410915918520752,-1.149080830487037e-14,0,1115.9471771312617
0.0,b1391,1,58,0.13410915918519603,0.13410915918520752,-1.149080830487037e-14,0,1115.9471771312617
0.0,b1392,1,58,0.13410915918519603,0.13410915918520752,-1.149080830487037e-14,0,1115.9471771312617
0.0,b1397,2,58,0.13410915918519603,0.13410915918520752,-1.149080830487037e-14,0,1115.9471771312617
0.0,b1395,1,58,0.13410915918519603,0.13410915918520752,-1.149080830487037e-14,0,1115.9471771312617
0.0,b1012,1,58,0.13410915918519603,0.13410915918520752,-1.149080830487037e-14,0,1115.9471771312617
0.0,b1007,1,58,0.13410915918519603,0.13410915918520752,-1.149080830487037e-14,0,1115.9471771312617
0.0,b0785,1,58,0.13410915918519603,0.13410915918520752,-1.149080830487037e-14,0,1115.9471771312617
0.0,b3893,2,58,0.13410915918519603,0.13410915918520752,-1.149080830487037e-14,0,1115.9471771312617
0.0,b3892,2,58,0.13410915918519603,0.13410915918520752,-1.149080830487037e-14,0,1115.9471771312617
0.0,b3894,2,58,0.13410915918519603,0.13410915918520752,-1.149080830487037e-14,0,1115.9471771312617
0.0,b1475,2,58,0.13410915918519603,0.13410915918520752,-1.149080830487037e-14,0,1115.9471771312617
0.0,b1474,2,58,0.13410915918519603,0.13410915918520752,-1.149080830487037e-14,0,1115.9471771312617
0.0,b1476,2,58,0.13410915918519603,0.13410915918520752,-1.149080830487037e-14,0,1115.9471771312617
0.0,b0776,1,412,0.13410915918519603,0.0,0.13410915918519603,1,3683.7465331189605
0.0,b3412,1,412,0.13410915918519603,0.0,0.13410915918519603,1,3683.7465331179437
0.0,b2515,1,412,0.13410915918519603,0.0,0.13410915918519603,1,3683.746533117905
0.0,b4238,4,303,0.13410915918519603,0.13403640488345295,7.275430174308317e-05,0,1116.7949508983043
0.0,b3924,5,303,0.13410915918519603,0.13403640488345803,7.27543017380039e-05,0,1116.7949508984045
0.0,b4237,4,303,0.13410915918519603,0.13403640488345803,7.27543017380039e-05,0,1116.7949508984045
0.0,b4209,1,58,0.13410915918519603,0.13410915918520033,-4.3021142204224816e-15,0,1115.9471771311012
0.0,b1387,1,58,0.13410915918519603,0.13410915918520117,-5.134781488891349e-15,0,1115.9471771311576
0.0,b1393,1,58,0.13410915918519603,0.13410915918520117,-5.134781488891349e-15,0,1115.9471771311576
0.0,b2912,1,58,0.13410915918519603,0.13410915918520117,-5.134781488891349e-15,0,1115.9471771311576
0.0,b2174,1,58,0.13410915918519603,0.13410915918520117,-5.134781488891349e-15,0,1115.9471771311576
0.0,b0826,1,58,0.13410915918519603,0.13410915918520117,-5.134781488891349e-15,0,1115.9471771311576
0.0,b0781,1,58,0.13410915918519603,0.13410915918520117,-5.134781488891349e-15,0,1115.9471771311576
0.0,b0783,1,58,0.13410915918519603,0.13410915918520117,-5.134781488891349e-15,0,1115.9471771311576
0.0,b0630,1,58,0.13410915918519603,0.13410915918520117,-5.134781488891349e-15,0,1115.9471771311576
0.0,b0628,1,58,0.13410915918519603,0.13410915918520117,-5.134781488891349e-15,0,1115.9471771311576
0.0,b4386,3,58,0.13410915918519603,0.13410915918520117,-5.134781488891349e-15,0,1115.9471771311576
0.0,b1385,1,58,0.13410915918519603,0.13410915918520117,-5.134781488891349e-15,0,1115.9471771311576
0.0,b2917,1,58,0.13410915918519603,0.13410915918520117,-5.134781488891349e-15,0,1115.9471771311576
0.0,b3572,1,55,0.13410915918519603,0.13410915918520117,-5.134781488891349e-15,0,1115.937515477701
0.0,b4129,1,55,0.13410915918519603,0.13410915918520117,-5.134781488891349e-15,0,1115.937515477701
0.0,b3722,1,55,0.13410915918519603,0.13410915918520117,-5.134781488891349e-15,0,1115.937515477701
0.0,b0681,1,55,0.13410915918519603,0.13410915918520117,-5.134781488891349e-15,0,1115.937515477701
0.0,b1473,3,55,0.13410915918519603,0.13410915918520117,-5.134781488891349e-15,0,1115.937515477701
0.0,b3882,2,55,0.13410915918519603,0.13410915918520117,-5.134781488891349e-15,0,1115.937515477701
0.0,b1600,1,55,0.13410915918519603,0.13410915918520117,-5.134781488891349e-15,0,1115.937515477701
0.0,b1599,1,55,0.13410915918519603,0.13410915918520117,-5.134781488891349e-15,0,1115.937515477701
0.0,b2660,1,55,0.13410915918519603,0.13410915918520117,-5.134781488891349e-15,0,1115.937515477701
0.0,b4167,4,55,0.13410915918519603,0.13410915918520117,-5.134781488891349e-15,0,1115.937515477701
0.0,b2670,1,55,0.13410915918519603,0.13410915918520117,-5.134781488891349e-15,0,1115.937515477701
0.0,b3070,3,55,0.13410915918519603,0.13410915918520117,-5.134781488891349e-15,0,1115.937515477701
0.0,b4297,1,55,0.13410915918519603,0.13410915918520117,-5.134781488891349e-15,0,1115.937515477701
0.0,b0269,1,55,0.13410915918519603,0.13410915918520117,-5.134781488891349e-15,0,1115.937515477701
0.0,b4298,1,55,0.13410915918519603,0.13410915918520117,-5.134781488891349e-15,0,1115.937515477701
0.0,b0268,1,55,0.13410915918519603,0.13410915918520117,-5.134781488891349e-15,0,1115.937515477701
0.0,b3715,1,55,0.13410915918519603,0.13410915918520117,-5.134781488891349e-15,0,1115.937515477701
0.0,b0516,1,55,0.13410915918519603,0.13410915918520117,-5.134781488891349e-15,0,1115.937515477701
0.0,b0515,1,55,0.13410915918519603,0.13410915918520117,-5.134781488891349e-15,0,1115.937515477701
0.0,b1617,1,55,0.13410915918519603,0.13410915918520117,-5.134781488891349e-15,0,1115.937515477701
0.0,b1695,1,426,0.13410915918519603,0.13039414861087983,0.0037150105743161965,0,1166.5154398248328
0.0,b1771,1,55,0.13410915918519603,0.1341091591851869,9.131584377541913e-15,0,1115.937515477366
0.0,b2907,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b0543,2,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b1601,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b0624,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b3880,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b3881,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b3877,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b3876,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b1511,1,95,0.13410915918519603,0.13410793280380984,1.2263813861934647e-06,0,1115.951523409306
0.0,b2371,1,55,0.13410915918519603,0.13410915918520733,-1.1296519275560968e-14,0,1115.937515477828
0.0,b2302,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b2989,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b1619,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b4337,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b1337,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b1338,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b1336,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b2873,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b1430,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b1396,2,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b3943,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b0578,2,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b3253,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b1022,2,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b1021,2,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b1733,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b4266,2,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b3493,1,331,0.13410915918519603,0.13312619472671108,0.0009829644584849473,0,1128.1951788612175
0.0,b2987,1,331,0.13410915918519603,0.13312619472670878,0.000982964458487251,0,1128.1951788611577
0.0,b0401,3,55,0.13410915918519603,0.1341091591851985,-2.4702462297909733e-15,0,1115.937515477615
0.0,b4141,4,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b1798,2,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b3662,2,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b1592,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b2842,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b4020,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b1985,2,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b1516,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b1514,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b1515,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b1513,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b1518,1,95,0.13410915918519603,0.13410793280380984,1.2263813861934647e-06,0,1115.951523409306
0.0,b3240,1,55,0.13410915918519603,0.1341091591852057,-9.658940314238862e-15,0,1115.9375154777651
0.0,b3241,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b1449,2,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b2245,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b1448,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b3656,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b3883,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b3966,3,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b4098,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b3488,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b1813,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b2166,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b1103,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b4096,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b4101,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b4100,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b4099,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b4095,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b4092,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b2047,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b4106,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b4104,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b4105,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b0662,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b2906,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b1400,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b2683,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b2682,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b1821,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b2164,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b1616,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
0.0,b1517,1,95,0.13410915918519603,0.13410793280380984,1.2263813861934647e-06,0,1115.951523409306
0.0,b0577,1,55,0.13410915918519603,0.1341091591852057,-9.658940314238862e-15,0,1115.9375154777656
0.0,b2924,1,55,0.13410915918519603,0.13410915918520108,-5.051514762044462e-15,0,1115.9375154776728
