pi_bound,gene_id,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV
-0.25,b0615,1,231,0.2591731753689938,0.2591731753690589,-6.505906924303417e-14,0,2583.750736591155
-0.25,b2052,2,231,0.2591731753689938,0.2591731753690589,-6.505906924303417e-14,0,2583.750736591155
-0.25,b1636,1,231,0.2591731753689938,0.2591731753690589,-6.505906924303417e-14,0,2583.750736591155
-0.25,b1277,1,457,0.2591731753689938,1.7401482705298882e-16,0.2591731753689936,1,2611.2029581558904
-0.25,b2751,1,457,0.2591731753689938,-5.8035122036837216e-15,0.2591731753689996,1,2611.2029581547577
-0.25,b2752,1,457,0.2591731753689938,-1.2244949696968501e-14,0.2591731753690061,1,2611.2029581552606
-0.25,b2799,1,210,0.2591731753689938,0.2591731753690376,-4.3798298321462426e-14,0,2772.61359008421
-0.25,b3902,1,210,0.2591731753689938,0.2591731753690451,-5.1347814888913496e-14,0,2772.6135900841864
-0.25,b2705,1,210,0.2591731753689938,0.2591731753690451,-5.1347814888913496e-14,0,2772.6135900841864
-0.25,b2091,1,210,0.2591731753689938,0.2591731753690451,-5.1347814888913496e-14,0,2772.6135900841864
-0.25,b3137,1,210,0.2591731753689938,0.2591731753690451,-5.1347814888913496e-14,0,2772.6135900841864
-0.25,b3132,1,210,0.2591731753689938,0.2591731753690451,-5.1347814888913496e-14,0,2772.6135900841864
-0.25,b2096,1,210,0.2591731753689938,0.2591731753690451,-5.1347814888913496e-14,0,2772.6135900841864
-0.25,b2095,1,210,0.2591731753689938,0.2591731753690451,-5.1347814888913496e-14,0,2772.6135900841864
-0.25,b4323,1,210,0.2591731753689938,0.2591731753690451,-5.1347814888913496e-14,0,2772.6135900841864
-0.25,b1521,1,210,0.2591731753689938,0.2591731753690451,-5.1347814888913496e-14,0,2772.6135900841864
-0.25,b3385,1,210,0.2591731753689938,0.2591731753690451,-5.1347814888913496e-14,0,2772.6135900841864
-0.25,b0507,1,210,0.2591731753689938,0.2591731753690451,-5.1347814888913496e-14,0,2772.6135900841864
-0.25,b3061,1,210,0.2591731753689938,0.2591731753690451,-5.1347814888913496e-14,0,2772.6135900841864
-0.25,b3062,1,210,0.2591731753689938,0.2591731753690451,-5.1347814888913496e-14,0,2772.6135900841864
-0.25,b3126,1,210,0.2591731753689938,0.2591731753690451,-5.1347814888913496e-14,0,2772.6135900841864
-0.25,b1095,9,455,0.2591731753689938,8.601601474198047e-16,0.259173175368993,1,4261.266845707734
-0.25,b1054,1,187,0.2591731753689938,0.2591731753690185,-2.4702462297909733e-14,0,2773.5092607520724
-0.25,b1855,2,187,0.2591731753689938,0.2591731753691312,-1.3744561044859438e-13,0,2773.509260751718
-0.25,b2378,1,187,0.2591731753689938,0.2591731753691312,-1.3744561044859438e-13,0,2773.509260751718
-0.25,b0109,1,485,0.2591731753689938,1.1726593403534918e-12,0.2591731753678211,1,2520.0518842678603
-0.25,b1094,26,459,0.2591731753689938,-6.285955767191186e-16,0.2591731753689944,1,3824.3969659275153
-0.25,b2836,23,266,0.2591731753689938,0.2591731753690403,-4.64628335805628e-14,0,2764.466185976278
-0.25,b2472,1,480,0.2591731753689938,1.856121621833199e-16,0.2591731753689936,1,2636.9919919500044
-0.25,b1589,3,266,0.2591731753689938,0.2591731753690681,-7.432943149865423e-14,0,2764.466185976191
-0.25,b1588,3,266,0.2591731753689938,0.2591731753690642,-7.044365091246618e-14,0,2764.466185976207
-0.25,b1587,3,266,0.2591731753689938,0.2591731753690642,-7.044365091246618e-14,0,2764.466185976207
-0.25,b1590,3,266,0.2591731753689938,0.2591731753690642,-7.044365091246618e-14,0,2764.466185976207
-0.25,b0894,4,266,0.2591731753689938,0.2591731753690642,-7.044365091246618e-14,0,2764.466185976207
-0.25,b0895,4,266,0.2591731753689938,0.2591731753690642,-7.044365091246618e-14,0,2764.466185976207
-0.25,b0896,4,266,0.2591731753689938,0.2591731753690642,-7.044365091246618e-14,0,2764.466185976207
-0.25,b3553,10,266,0.2591731753689938,0.2591731753690642,-7.044365091246618e-14,0,2764.466185976207
-0.25,b0638,1,266,0.2591731753689938,0.2591731753690642,-7.044365091246618e-14,0,2764.466185976207
-0.25,b3399,5,266,0.2591731753689938,0.2591731753690642,-7.044365091246618e-14,0,2764.466185976207
-0.25,b0469,1,266,0.2591731753689938,0.2591731753690642,-7.044365091246618e-14,0,2764.466185976207
-0.25,b3187,1,481,0.2591731753689938,0.0,0.2591731753689938,1,2557.199622806873
-0.25,b3222,1,266,0.2591731753689938,0.2591731753689535,4.0245584642661925e-14,0,2764.4661859765497
-0.25,b3225,1,266,0.2591731753689938,0.2591731753690752,-8.143485885625523e-14,0,2764.466185976171
-0.25,b1732,1,272,0.2591731753689938,0.2591731753690752,-8.143485885625523e-14,0,2426.409088758488
-0.25,b3942,1,272,0.2591731753689938,0.2591731753691138,-1.1995959781074816e-13,0,2426.40908875848
-0.25,b0586,1,272,0.2591731753689938,0.2591731753691138,-1.1995959781074816e-13,0,2426.40908875848
-0.25,b3794,1,272,0.2591731753689938,0.2591731753691138,-1.1995959781074816e-13,0,2426.40908875848
-0.25,b3693,1,272,0.2591731753689938,0.2591731753691138,-1.1995959781074816e-13,0,2426.40908875848
-0.25,b2901,1,272,0.2591731753689938,0.2591731753691138,-1.1995959781074816e-13,0,2426.40908875848
-0.25,b3721,2,272,0.2591731753689938,0.2591731753691138,-1.1995959781074816e-13,0,2426.40908875848
-0.25,b2716,2,272,0.2591731753689938,0.2591731753691138,-1.1995959781074816e-13,0,2426.40908875848
-0.25,b3416,4,272,0.2591731753689938,0.2591731753691138,-1.1995959781074816e-13,0,2426.40908875848
-0.25,b1398,1,272,0.2591731753689938,0.2591731753691138,-1.1995959781074816e-13,0,2426.40908875848
-0.25,b0049,3,272,0.2591731753689938,0.2591731753691138,-1.1995959781074816e-13,0,2426.40908875848
-0.25,b3784,1,272,0.2591731753689938,0.2591731753691138,-1.1995959781074816e-13,0,2426.40908875848
-0.25,b4481,1,272,0.2591731753689938,0.2591731753691138,-1.1995959781074816e-13,0,2426.40908875848
-0.25,b3052,2,272,0.2591731753689938,0.2591731753691138,-1.1995959781074816e-13,0,2426.40908875848
-0.25,b1896,1,272,0.2591731753689938,0.2591731753691138,-1.1995959781074816e-13,0,2426.40908875848
-0.25,b0841,2,484,0.2591731753689938,0.0,0.2591731753689938,1,2409.723810217389
-0.25,b1278,30,484,0.2591731753689938,0.0,0.2591731753689938,1,2409.723810217497
-0.25,b3057,2,484,0.2591731753689938,0.0,0.2591731753689938,1,2409.723810217497
-0.25,b3519,1,272,0.2591731753689938,0.2591731753690101,-1.6264767310758543e-14,0,2426.409088758474
-0.25,b0910,3,460,0.2591731753689938,1.0673674021915202e-15,0.2591731753689927,1,3091.3018257634244
-0.25,b3648,2,458,0.2591731753689938,5.769390865250187e-31,0.2591731753689938,1,3047.928076413077
-0.25,b1694,1,274,0.2591731753689938,0.2591731753690264,-3.2585045772748344e-14,0,2384.360050419911
-0.25,b2221,3,274,0.2591731753689938,0.2591731753690735,-7.971401316808625e-14,0,2384.360050419774
-0.25,b2222,3,274,0.2591731753689938,0.2591731753690735,-7.971401316808625e-14,0,2384.360050419774
-0.25,b2039,1,274,0.2591731753689938,0.2591731753690735,-7.971401316808625e-14,0,2384.360050419774
-0.25,b3789,1,274,0.2591731753689938,0.2591731753690735,-7.971401316808625e-14,0,2384.360050419774
-0.25,b2041,1,274,0.2591731753689938,0.2591731753690735,-7.971401316808625e-14,0,2384.360050419774
-0.25,b3788,1,274,0.2591731753689938,0.2591731753690735,-7.971401316808625e-14,0,2384.360050419774
-0.25,b2036,1,274,0.2591731753689938,0.2591731753690735,-7.971401316808625e-14,0,2384.360050419774
-0.25,b2038,1,274,0.2591731753689938,0.2591731753690735,-7.971401316808625e-14,0,2384.360050419774
-0.25,b2040,1,274,0.2591731753689938,0.2591731753690735,-7.971401316808625e-14,0,2384.360050419774
-0.25,b0512,1,274,0.2591731753689938,0.2591731753690735,-7.971401316808625e-14,0,2384.360050419774
-0.25,b3972,1,482,0.2591731753689938,-4.452303398113987e-16,0.2591731753689942,1,2318.425103701905
-0.25,s0001,45,443,0.2591731753689938,-1.1616585868597965e-15,0.259173175368995,1,4342.851989145596
-0.25,b3617,1,146,0.2591731753689938,0.2591731753690491,-5.52891066263328e-14,0,6482.513453924294
-0.25,b0030,5,146,0.2591731753689938,0.2591731753691372,-1.4344081478157025e-13,0,6482.51345392246
-0.25,b0200,1,146,0.2591731753689938,0.2591731753691372,-1.4344081478157025e-13,0,6482.51345392246
-0.25,b0222,1,146,0.2591731753689938,0.2591731753691372,-1.4344081478157025e-13,0,6482.51345392246
-0.25,b0038,2,146,0.2591731753689938,0.2591731753691372,-1.4344081478157025e-13,0,6482.51345392246
-0.25,b0036,2,146,0.2591731753689938,0.2591731753691372,-1.4344081478157025e-13,0,6482.51345392246
-0.25,b3844,6,215,0.2591731753689938,0.2591731753691411,-1.4727108421652704e-13,0,6392.136275918976
-0.25,b2784,2,215,0.2591731753689938,0.2591731753689851,8.659739592076221e-15,0,6392.13627592211
-0.25,b2431,1,451,0.2591731753689938,1.4072769365727267e-16,0.2591731753689936,1,7775.966691538948
-0.25,b1019,1,451,0.2591731753689938,0.0,0.2591731753689938,1,7775.966691538209
-0.25,b0475,1,451,0.2591731753689938,0.0,0.2591731753689938,1,7775.966691538209
-0.25,b4040,1,451,0.2591731753689938,0.0,0.2591731753689938,1,7775.966691538209
-0.25,b3974,1,451,0.2591731753689938,0.0,0.2591731753689938,1,7775.966691537926
-0.25,b0103,1,451,0.2591731753689938,3.3131876034629436e-16,0.2591731753689935,1,7775.966691537917
-0.25,b2104,1,171,0.2591731753689938,0.2591731753690254,-3.1585845050585704e-14,0,6415.086049449591
-0.25,b1215,1,439,0.2591731753689938,8.845334314113189e-16,0.2591731753689929,1,10748.843886518349
-0.25,b3198,1,439,0.2591731753689938,0.0,0.2591731753689938,1,10748.843886518389
-0.25,b1747,1,153,0.2591731753689938,0.2591731753690411,-4.729550084903168e-14,0,6425.19934850907
-0.25,b1744,1,153,0.2591731753689938,0.2591731753690298,-3.597122599785507e-14,0,6425.199348509348
-0.25,b0340,1,153,0.2591731753689938,0.2591731753690298,-3.597122599785507e-14,0,6425.199348509348
-0.25,b2988,2,153,0.2591731753689938,0.2591731753690298,-3.597122599785507e-14,0,6425.199348509348
-0.25,b2883,1,153,0.2591731753689938,0.2591731753690298,-3.597122599785507e-14,0,6425.199348509348
-0.25,b1098,1,451,0.2591731753689938,2.2404590711762784e-16,0.2591731753689936,1,7775.9666915377
-0.25,b0888,1,146,0.2591731753689938,0.2591731753690224,-2.858824288409778e-14,0,6306.867386801826
-0.25,b2690,7,146,0.2591731753689938,0.2591731753689343,5.950795411990839e-14,0,6306.867386803787
-0.25,b0688,1,146,0.2591731753689938,0.2591731753689343,5.950795411990839e-14,0,6306.867386803787
-0.25,b1317,1,146,0.2591731753689938,0.2591731753689343,5.950795411990839e-14,0,6306.867386803787
-0.25,b2168,1,146,0.2591731753689938,0.2591731753689343,5.950795411990839e-14,0,6306.867386803787
-0.25,b2687,1,451,0.2591731753689938,6.40434011203631e-16,0.2591731753689931,1,7775.966691538268
-0.25,b3581,1,148,0.2591731753689938,0.2591731753690574,-6.356026815979021e-14,0,6425.3536762225895
-0.25,b4196,1,148,0.2591731753689938,0.2591731753691449,-1.511013536514838e-13,0,6425.353676220745
-0.25,b3582,1,148,0.2591731753689938,0.2591731753691449,-1.511013536514838e-13,0,6425.353676220745
-0.25,b4197,1,148,0.2591731753689938,0.2591731753691449,-1.511013536514838e-13,0,6425.353676220745
-0.25,b3575,1,148,0.2591731753689938,0.2591731753691449,-1.511013536514838e-13,0,6425.353676220745
-0.25,b0312,2,148,0.2591731753689938,0.2591731753691449,-1.511013536514838e-13,0,6425.353676220745
-0.25,b0403,5,148,0.2591731753689938,0.2591731753691449,-1.511013536514838e-13,0,6425.353676220745
-0.25,b0207,2,148,0.2591731753689938,0.2591731753691449,-1.511013536514838e-13,0,6425.353676220745
-0.25,b3012,2,148,0.2591731753689938,0.2591731753691449,-1.511013536514838e-13,0,6425.353676220745
-0.25,b3962,1,148,0.2591731753689938,0.2591731753691449,-1.511013536514838e-13,0,6425.353676220745
-0.25,b2764,4,451,0.2591731753689938,3.365989467622765e-15,0.2591731753689904,1,7775.966691536505
-0.25,b2763,4,451,0.2591731753689938,-3.284887348933192e-15,0.2591731753689971,1,7775.966691538231
-0.25,b0937,2,146,0.2591731753689938,0.2591731753690131,-1.9262369477246463e-14,0,6306.867386802043
-0.25,b2563,1,146,0.2591731753689938,0.259173175368968,2.5812685322534893e-14,0,6306.86738680308
-0.25,b3475,1,146,0.2591731753689938,0.259173175368968,2.5812685322534893e-14,0,6306.86738680308
-0.25,b2507,2,451,0.2591731753689938,1.102003533299689e-15,0.2591731753689927,1,7775.966691538245
-0.25,b1982,1,146,0.2591731753689938,0.2591731753690381,-4.4353409833775016e-14,0,6306.867386801443
-0.25,b3360,1,451,0.2591731753689938,7.702164124827985e-16,0.259173175368993,1,7775.966691537873
-0.25,b1812,1,451,0.2591731753689938,0.0,0.2591731753689938,1,7775.966691537849
-0.25,b1096,2,451,0.2591731753689938,0.0,0.2591731753689938,1,7775.966691537849
-0.25,b4039,2,451,0.2591731753689938,0.0,0.2591731753689938,1,7775.9666915377375
-0.25,b2416,21,148,0.2591731753689938,0.2591731753689881,5.6621374255882976e-15,0,6425.353676223989
-0.25,b1200,1,148,0.2591731753689938,0.2591731753690449,-5.112577028398847e-14,0,6425.353676222825
-0.25,b2415,21,148,0.2591731753689938,0.2591731753690449,-5.112577028398847e-14,0,6425.353676222825
-0.25,b1199,1,148,0.2591731753689938,0.2591731753690449,-5.112577028398847e-14,0,6425.353676222825
-0.25,b1198,1,148,0.2591731753689938,0.2591731753690449,-5.112577028398847e-14,0,6425.353676222825
-0.25,b0171,1,439,0.2591731753689938,-3.97447404191972e-16,0.2591731753689942,1,10748.843886518503
-0.25,b4477,1,158,0.2591731753689938,0.2591731753689391,5.4733995114020224e-14,0,6307.084454043697
-0.25,b2498,1,158,0.2591731753689938,0.2591731753690202,-2.6423307986078732e-14,0,6307.084454041883
-0.25,b2780,1,451,0.2591731753689938,-4.590836300608839e-16,0.2591731753689942,1,7775.96669153792
-0.25,b0087,1,451,0.2591731753689938,0.0,0.2591731753689938,1,7775.966691537909
-0.25,b0090,1,451,0.2591731753689938,0.0,0.2591731753689938,1,7775.96669153784
-0.25,b3946,1,158,0.2591731753689938,0.2591731753689918,1.9984014443252818e-15,0,6307.0844540424805
-0.25,b0825,1,158,0.2591731753689938,0.2591731753690132,-1.9428902930940243e-14,0,6307.08445404202
-0.25,b3619,1,158,0.2591731753689938,0.2591731753690132,-1.9428902930940243e-14,0,6307.08445404202
-0.25,b4267,2,158,0.2591731753689938,0.2591731753690132,-1.9428902930940243e-14,0,6307.08445404202
-0.25,b1033,4,158,0.2591731753689938,0.2591731753690132,-1.9428902930940243e-14,0,6307.08445404202
-0.25,b3957,1,451,0.2591731753689938,8.13029088946439e-16,0.259173175368993,1,7775.966691538185
-0.25,b1623,2,160,0.2591731753689938,0.2591731753690792,-8.537615059367456e-14,0,6425.570743462164
-0.25,b3665,1,160,0.2591731753689938,0.2591731753690046,-1.0824674490095276e-14,0,6425.570743463664
-0.25,b4177,1,451,0.2591731753689938,3.3732031798084976e-15,0.2591731753689904,1,7775.966691537946
-0.25,b0677,1,158,0.2591731753689938,0.2591731753689486,4.518607710224387e-14,0,6307.084454043503
-0.25,b0828,1,158,0.2591731753689938,0.2591731753690132,-1.9428902930940243e-14,0,6307.08445404202
-0.25,b1767,1,158,0.2591731753689938,0.2591731753690132,-1.9428902930940243e-14,0,6307.08445404202
-0.25,b0674,2,451,0.2591731753689938,5.213422667956132e-16,0.2591731753689933,1,7775.966691538188
-0.25,b3744,1,163,0.2591731753689938,0.2591731753690354,-4.1633363423443377e-14,0,6419.400904195769
-0.25,b4245,1,451,0.2591731753689938,4.917738482257076e-16,0.2591731753689933,1,7775.966691537866
-0.25,b4244,1,451,0.2591731753689938,0.0,0.2591731753689938,1,7775.96669153759
-0.25,b0029,2,451,0.2591731753689938,0.0,0.2591731753689938,1,7775.96669153759
-0.25,b1092,1,439,0.2591731753689938,1.3079812633642782e-14,0.2591731753689807,1,10748.843886518473
-0.25,b3809,1,439,0.2591731753689938,3.9399296677392986e-30,0.2591731753689938,1,10748.84388651846
-0.25,b0031,1,439,0.2591731753689938,0.0,0.2591731753689938,1,10748.843886518474
-0.25,b0003,2,439,0.2591731753689938,1.1202418819261108e-29,0.2591731753689938,1,10748.843886518447
-0.25,b1748,3,439,0.2591731753689938,0.0,0.2591731753689938,1,10748.843886518447
-0.25,b3359,2,439,0.2591731753689938,0.0,0.2591731753689938,1,10748.843886518498
-0.25,b0004,1,439,0.2591731753689938,0.0,0.2591731753689938,1,10748.843886518496
-0.25,b4013,1,439,0.2591731753689938,0.0,0.2591731753689938,1,10748.84388651844
-0.25,b1704,1,439,0.2591731753689938,1.9329449368802275e-30,0.2591731753689938,1,10748.843886518447
-0.25,b2601,1,439,0.2591731753689938,0.0,0.2591731753689938,1,10748.84388651844
-0.25,b0754,1,439,0.2591731753689938,0.0,0.2591731753689938,1,10748.84388651844
-0.25,b2700,1,189,0.2591731753689938,0.2591731753690691,-7.532863222081687e-14,0,5910.186901536361
-0.25,b1768,1,189,0.2591731753689938,0.2591731753690765,-8.271161533457416e-14,0,5910.186901536339
-0.25,b1014,2,189,0.2591731753689938,0.2591731753690765,-8.271161533457416e-14,0,5910.186901536339
-0.25,b1584,2,189,0.2591731753689938,0.2591731753690765,-8.271161533457416e-14,0,5910.186901536339
-0.25,b3790,1,189,0.2591731753689938,0.2591731753690765,-8.271161533457416e-14,0,5910.186901536339
-0.25,b4014,1,189,0.2591731753689938,0.2591731753690765,-8.271161533457416e-14,0,5910.186901536339
-0.25,b2976,1,189,0.2591731753689938,0.2591731753690765,-8.271161533457416e-14,0,5910.186901536339
-0.25,b1897,1,189,0.2591731753689938,0.2591731753690765,-8.271161533457416e-14,0,5910.186901536339
-0.25,b3034,1,189,0.2591731753689938,0.2591731753690765,-8.271161533457416e-14,0,5910.186901536339
-0.25,b3397,1,189,0.2591731753689938,0.2591731753690765,-8.271161533457416e-14,0,5910.186901536339
-0.25,b0062,1,189,0.2591731753689938,0.2591731753690765,-8.271161533457416e-14,0,5910.186901536339
-0.25,b3600,1,189,0.2591731753689938,0.2591731753690765,-8.271161533457416e-14,0,5910.186901536339
-0.25,b3608,1,189,0.2591731753689938,0.2591731753690765,-8.271161533457416e-14,0,5910.186901536339
-0.25,b4119,1,189,0.2591731753689938,0.2591731753690765,-8.271161533457416e-14,0,5910.186901536339
-0.25,b2802,2,189,0.2591731753689938,0.2591731753690765,-8.271161533457416e-14,0,5910.186901536339
-0.25,b2803,1,189,0.2591731753689938,0.2591731753690765,-8.271161533457416e-14,0,5910.186901536339
-0.25,b2800,1,189,0.2591731753689938,0.2591731753690765,-8.271161533457416e-14,0,5910.186901536339
-0.25,b2738,1,189,0.2591731753689938,0.2591731753690765,-8.271161533457416e-14,0,5910.186901536339
-0.25,b0335,1,189,0.2591731753689938,0.2591731753690765,-8.271161533457416e-14,0,5910.186901536339
-0.25,b1236,1,189,0.2591731753689938,0.2591731753690765,-8.271161533457416e-14,0,5910.186901536339
-0.25,b0179,1,442,0.2591731753689938,4.299665851054899e-16,0.2591731753689933,1,10338.608249716272
-0.25,b0085,1,442,0.2591731753689938,0.0,0.2591731753689938,1,10338.608249716355
-0.25,b0091,1,442,0.2591731753689938,0.0,0.2591731753689938,1,10338.60824971635
-0.25,b0088,1,442,0.2591731753689938,0.0,0.2591731753689938,1,10338.608249716315
-0.25,b0505,1,180,0.2591731753689938,0.2591731753689915,2.275957200481571e-15,0,5918.162926060921
-0.25,b0350,1,180,0.2591731753689938,0.2591731753690802,-8.637535131583719e-14,0,5918.162926059398
-0.25,b0352,1,180,0.2591731753689938,0.2591731753690802,-8.637535131583719e-14,0,5918.162926059398
-0.25,b0347,2,180,0.2591731753689938,0.2591731753690802,-8.637535131583719e-14,0,5918.162926059398
-0.25,b0726,1,180,0.2591731753689938,0.2591731753690802,-8.637535131583719e-14,0,5918.162926059398
-0.25,b0727,1,180,0.2591731753689938,0.2591731753690802,-8.637535131583719e-14,0,5918.162926059398
-0.25,b3945,4,180,0.2591731753689938,0.2591731753690802,-8.637535131583719e-14,0,5918.162926059398
-0.25,b0131,1,453,0.2591731753689938,1.5550213024772604e-12,0.2591731753674388,1,7091.642135249
-0.25,b0086,1,453,0.2591731753689938,-1.6468456919271163e-14,0.2591731753690103,1,7091.642135260667
-0.25,b0096,1,442,0.2591731753689938,2.5321459365965924e-15,0.2591731753689912,1,10338.60824971625
-0.25,b0181,1,442,0.2591731753689938,0.0,0.2591731753689938,1,10338.608249716295
-0.25,b2019,1,442,0.2591731753689938,0.0,0.2591731753689938,1,10338.608249716344
-0.25,b2020,1,442,0.2591731753689938,0.0,0.2591731753689938,1,10338.608249716355
