gene_id,gene_name,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV,L1,solve_src
b2033,wbbJ,1,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798601,highs_pfba
b2034,wbbI,1,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798601,highs_pfba
b2037,rfbX,1,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798601,highs_pfba
b2175,mepS,6,10,0.3983895354016796,0.3983895354016795,5.551115123125783e-17,0,0.5943595396893296,738.413078579865,highs_pfba
b0356,frmA,1,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798601,highs_pfba
b2240,glpT,1,4,0.3983895354016796,0.3983895354016796,0.0,0,1.7199558673539484e-05,738.4130785798728,highs_pfba
b0875,aqpZ,1,424,0.3983895354016796,0.1436253097289667,0.2547642256727128,0,20604.89248622157,903.3665112426552,highs_pfba
b0353,mhpT,2,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798601,highs_pfba
b2309,hisJ,1,10,0.3983895354016796,0.3983895354016795,5.551115123125783e-17,0,1.2342040617606442,738.4130785798596,highs_pfba
b0325,yahK,2,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798902,highs_pfba
b2092,gatC,1,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798601,highs_pfba
b2093,gatB,1,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798601,highs_pfba
b2094,gatA,1,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798601,highs_pfba
b3093,exuT,2,12,0.3983895354016796,0.3983895354016796,0.0,0,0.3011911306815282,738.4130785798907,highs_pfba
b4476,gntU,1,0,0.3983895354016796,0.3983895354016802,-6.661338147750939e-16,0,0.0,738.413078579897,highs_pfba
b3415,gntT,1,0,0.3983895354016796,0.3983895354016802,-6.661338147750939e-16,0,0.0,738.413078579897,highs_pfba
b1621,malX,2,408,0.3983895354016796,0.3784700586315957,0.0199194767700838,0,513.6572779735286,751.1448185222391,highs_pfba
b2021,hisC,1,413,0.3983895354016796,-0.0,0.3983895354016796,1,3824.1976027147984,398.29787234042544,highs_pfba
b0166,dapD,1,413,0.3983895354016796,-0.0,0.3983895354016796,1,3824.1976027147984,398.29787234042544,highs_pfba
b1519,tam,1,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798601,highs_pfba
b4268,idnK,1,4,0.3983895354016796,0.3983895354016796,0.0,0,1.719955867352475e-05,738.4130785798725,highs_pfba
b3437,gntK,1,4,0.3983895354016796,0.3983895354016796,0.0,0,1.719955867352475e-05,738.4130785798725,highs_pfba
b3805,hemC,1,413,0.3983895354016796,-0.0,0.3983895354016796,1,3824.197602714808,398.297872340425,highs_pfba
b3904,rhaB,1,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798601,highs_pfba
b2486,hyfF,1,0,0.3983895354016796,0.3983895354016796,0.0,0,0.0,738.4130785798601,highs_pfba
