gene_id,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV
b0573,2,10,0.9497821637643239,0.949782163764338,-1.4099832412739488e-14,0,49.41965463416082
b0572,2,10,0.9497821637643239,0.949782163764338,-1.4099832412739488e-14,0,49.41965463416082
b0575,2,10,0.9497821637643239,0.949782163764338,-1.4099832412739488e-14,0,49.41965463416082
b0574,2,10,0.9497821637643239,0.949782163764338,-1.4099832412739488e-14,0,49.41965463416082
b3915,7,8,0.9497821637643239,0.9497821637643181,5.773159728050814e-15,0,0.21521021618821126
b0752,5,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b1859,1,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b1858,1,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b1857,1,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b1981,1,12,0.9497821637643239,0.9497821637643235,4.440892098500626e-16,0,70.40961934384673
b2392,2,10,0.9497821637643239,0.9497821637643145,9.43689570931383e-15,0,75.53580290557319
b0452,10,439,0.9497821637643239,0.9361160507516556,0.01366611301266829,0,39.635033382475214
b1927,1,8,0.9497821637643239,0.9497821637643006,2.3314683517128287e-14,0,6.781669669396367
b3571,1,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b3650,3,10,0.9497821637643239,0.9497821637642733,5.062616992290714e-14,0,39.765764097429276
b2344,7,8,0.9497821637643239,0.9497821637643019,2.19824158875781e-14,0,6.781669669395756
b4213,8,8,0.9497821637643239,0.9497821637642829,4.0967229608668276e-14,0,40.26507369063425
b1059,2,10,0.9497821637643239,0.9497821637642834,4.0523140398818214e-14,0,75.53580290233873
b1727,4,10,0.9497821637643239,0.9497821637643463,-2.2426505097428162e-14,0,49.41965463492826
b3580,2,6,0.9497821637643239,0.9497821637643017,2.220446049250313e-14,0,0.1773253458947866
b2051,1,8,0.9497821637643239,0.9497821637643026,2.1316282072803006e-14,0,40.265073691960914
b4265,3,10,0.9497821637643239,0.9497821637643142,9.658940314238862e-15,0,39.76576410132649
b3266,1,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b3265,1,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b3907,2,8,0.9497821637643239,0.9497821637643037,2.020605904817785e-14,0,40.26507369234368
b3477,1,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b3476,1,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b3480,1,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b3478,1,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b3479,1,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b4242,2,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b4094,1,10,0.9497821637643239,0.9497821637643096,1.432187701766452e-14,0,75.53580290487442
b0698,1,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b0696,1,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b0697,1,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b4513,1,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
b3458,1,10,0.9497821637643239,0.9497821637643696,-4.574118861455645e-14,0,75.5358029101015
